	Aque_Archaeo_1	Aque_Archaeo_2	Aque_Aspcinzin	Aque_Bactericidal	Aque_Choano_to_pinaco	Aque_Choanocytes_1	Aque_Choanocytes_2	Aque_Collagen	Aque_Pinaco_1	Aque_Pinaco_2	Aque_Sperm	Aque_Unk_1	Aque_Unk_2	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_29	Slac_3	Slac_30	Slac_31	Slac_32	Slac_33	Slac_34	Slac_35	Slac_36	Slac_37	Slac_38	Slac_39	Slac_4	Slac_40	Slac_41	Slac_42	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Aque_Sperm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002439796266347789	0.0054420852012918835	0.055644409066009315	0.0008562677092206362	0.3494049048880169	0.003052794307693279	0.001276737310712908	0.0	0.03127618440209053	0.008995831870969574	0.00040673703097310045	0.18540843045486002	0.0018788497339572209	0.00217082447119546	0.0015218446501770407	0.003729150522333087	0.0011289262751216398	0.0006301689339475835	0.0017232153881399117	0.0001668027528282441	0.0006033997781788967	0.0001911478739723304	0.0	0.0	0.0010172514051584197	0.011439437626272444	0.0014079149893955292	0.0010428506565656939	0.0006089163057360901	0.019362457646619178	0.0	0.01438046236045661	0.013069607064892233	0.0	0.45211872406867704	0.001481503720999311	0.0	0.0	0.0	0.0045789403058376695	0.41773096750603916	0.029862543159264832	0.005247555095422114	0.049299808497280516	0.03094052738536302	0.011739182971932436	0.0545388948364194	0.07393096314413691	0.021223079682341904	0.007195688944292802	0.0	0.006590305296621609	0.000493165042154625	0.004550448812272294	0.0008208654769792246	0.06306515251784578	0.02146496857289571	0.0	0.4165546189685646	0.000205180016095522	0.0	0.0	0.0	0.0	0.0	0.009879614930353423	0.1324339190439682	0.00033547293084027375	0.0006688073111056155	0.015717532931357896	0.028919557004251428	0.16434927473518576	0.09347034968267978	0.00829563557189333	0.04975121447754928	0.003980506251828433
Aque_Unk_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02352702075392418	0.03351968356852021	0.21083107115681007	0.019304148213368927	0.5842817153131539	0.029195456374753914	0.003628251297623701	0.00018790587373020487	0.05616197855787898	0.09627298366804109	0.0	0.2843559974928953	0.036446625398465805	0.00977377965956862	0.003595531260317921	0.009794004841989334	0.00772597549979946	0.01209057619143208	0.03944624329452846	0.007645408224864885	0.014220242922643431	0.012241191196079285	0.008219140387653213	0.020065665207347448	0.008058482848598138	0.06334535519712368	0.0018363517515221292	0.016087752919096636	0.009746943595995861	0.1182926545717864	0.0006576404067485722	0.034687366588345384	0.012781769282041718	0.002746147385793282	0.7851354297465665	0.001806240246401981	0.00013191718903254776	0.005346640511527082	0.028584142748144376	0.0647368717005066	0.6089609659230076	0.11551395525638981	0.025919972506314802	0.05179326214379391	0.026012101649559527	0.022376771051892848	0.08190112002412664	0.05028677912455033	0.016344862747456414	0.00963689886321033	0.0	0.038531079753081524	0.0222466242266921	0.018992494111519036	0.0	0.04033766057319796	0.037279240071561984	0.0011404891519395533	0.04116135264915284	0.016615494734217095	0.0	0.000287231953348811	0.0001380530359624354	6.747209612721583e-05	0.0	0.021683021682656643	0.07675719966963547	0.006483105631371852	0.0038588792635381995	0.0004033316297668444	0.07176429457103134	0.28621094814280623	0.059880727034280136	0.012796109878430342	0.04948816746593198	0.015891090092187518
Aque_Unk_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007315041309272965	0.018856783298718767	0.022241868527162416	0.010858261889950035	0.006825713608805549	0.006641309315818945	0.006065358195233883	0.001453386594914028	0.017556521277204796	0.009096553440655714	0.003865045641014386	0.001869269983751531	0.015884452506636892	0.008803550875427776	0.0	0.0025237173431330905	0.001665511258214971	0.0	0.0	0.0014539409535530097	0.004279879505905823	0.0034003236042201386	0.004979747814687971	0.01672443763590491	0.00020158850782385252	0.00018272114657254634	0.0	0.0030176275102760945	0.0010497197313758429	0.006193763269704818	0.003529509272930181	0.0001849424270837695	0.004585213887427204	0.0011946676238264772	0.010445638453677106	0.00021817965409616475	0.0	0.0	0.0017176844887742484	0.003918597661520849	0.019926425666472496	0.024059664519283513	0.003735408435006192	0.010193694484857883	0.007724819959472285	0.007259554590719019	0.02242479212987455	0.00977015314543515	0.01729618138524943	0.008608864214100448	0.0	0.008837487464316528	0.0	0.0008449842772661283	0.0	0.02467393382757548	0.002395942875280096	0.0	0.00012947440832712418	0.001624487759664178	0.0	0.0	0.0	0.0	0.004954721419044279	0.0018342881791035086	0.017382551091060076	0.0	0.0010327100673744414	0.0	0.007613028539620049	0.0017768368807385242	0.013059039619018433	0.022252213099238582	0.007577589435462831	0.007707781531076656
Slac_0	0.5389521375503472	0.5278619479897749	0.14783942918962584	0.02609264146645209	0.0028226297610075826	0.02810008442232419	0.03093881176068606	0.08643442339467125	0.016008943608354476	0.13315269707865268	0.002439796266347789	0.02352702075392418	0.007315041309272965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30158863180563084	0.036494889614633916	0.12924675828430798	0.039259363595696525	0.10872509323413218	0.07418549467662604	0.040764495593406454	0.0	0.01198949167870396	0.055250716036010575	0.016329393282736082	0.060064147989164554	0.1663142353478106	0.04383416013068791	0.0005681962817080816	0.020481099522718028	0.010379441138091052	0.011241218627667806	0.0	0.0002720179307788823	0.014439328078762442	0.010452082021386358	0.014692951606124544	0.21330669122591517	0.004730558780712031	0.022832639396771274	0.2684676475719881	0.3315315775264371	0.1291609073471281	0.07880782988710841	0.05619530315380207	0.08863263650383715	0.09053670903633569
Slac_1	0.4649849848355688	0.6434983092419666	0.42851348022384544	0.0016254177267533882	0.019740901421659733	0.042514325158451424	0.03598472490567483	0.3127346261005616	0.04773975078389705	0.08234122960955519	0.0054420852012918835	0.03351968356852021	0.018856783298718767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37721165802700923	0.14609864230377465	0.2656559445840031	0.21054184664759434	0.1914370801441879	0.13867512933751233	0.1164171066898894	0.00045111612273039263	0.07821327730079355	0.03947094123590289	0.07737804089260196	0.04288505040246296	0.32748390545931116	0.10346545283774262	0.0	0.07010972008917633	0.049588329658378935	0.010621544516733125	0.0	0.0005331832491625196	0.021024366887365364	0.024135183809511296	0.04370364461766233	0.2568217201031991	0.0014400645851149272	0.04674603979091042	0.07682370617987959	0.3102722300008372	0.1864300453089826	0.20936618141420665	0.1591770895952264	0.2041949052883636	0.2522629334373575
Slac_10	0.057956054572297036	0.06769943288505134	0.19249087788001332	0.000985328281958498	0.04084467863114537	0.17275371127117828	0.22830796047560495	0.0459345249982636	0.5465050057149581	0.4524518528759686	0.055644409066009315	0.21083107115681007	0.022241868527162416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09553806772356413	0.09194486192652072	0.03635582252561651	0.15537905643717678	0.042745819216295236	0.05876278353589004	0.02498271266287292	0.2260010866965374	0.060958095123998024	0.18761075862551063	0.018661089089723366	0.04938746040445433	0.12345593939300255	0.03158448947825972	0.7003066220930098	0.05642635860436446	0.003190653025690012	0.08824861428970365	0.3688688208471452	0.07153163085937565	0.03973854056037458	0.7283041543451076	0.016704976080714893	0.09632446049306859	0.06561292769184582	0.0020735166040165014	0.0029209144594391258	0.04254513569243488	0.09274523213023254	0.06904518630644547	0.12413086084554434	0.024388529193809638	0.034108008583081446
Slac_11	0.34537045793899135	0.4150254722725041	0.20711161235318715	0.0007924390294440436	0.009353324699964822	0.04714877407577672	0.027922531936722127	0.06984213442404287	0.020391864037481153	0.025169460520972055	0.0008562677092206362	0.019304148213368927	0.010858261889950035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165820860386797	0.08738444891648944	0.11831799157229514	0.10847719673553569	0.06760980502570754	0.06009229595978991	0.01582840093856764	0.0	0.04461682644423285	0.010673150960781383	0.010687639792398819	0.004049142367707668	0.13856444845648078	0.03498547342705819	0.0	0.017949070265641874	0.009619539969316443	0.0017447787269363809	0.0	0.0	0.003983238433461444	0.0005818086340023639	0.014718054891481189	0.1775398008391273	0.001387637489117652	0.009609306667223212	0.038027035863495	0.14859214507562898	0.09149508025818716	0.05367092486243417	0.09128595080645502	0.05096161936045503	0.06535642788376027
Slac_12	0.06696746763408191	0.3258640186194014	0.360331295928008	0.00027220593584189836	0.0030302607416763604	0.08691207308714677	0.06340276661192087	0.023202520977047645	0.04784779794534774	0.021128606156655596	0.3494049048880169	0.5842817153131539	0.006825713608805549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23420399484395005	0.05314811812308969	0.0566513852172729	0.29167727799415955	0.07447071600328345	0.059245001880240275	0.038319556171880306	0.0	0.15429334958803512	0.4254983286802445	0.061828031838286446	0.10991801131261088	0.11113248274415341	0.04682562652889082	0.0	0.2486236851321581	0.020900694528258573	0.017065902681470582	0.00017440653397070055	0.0009128647748557047	0.07407465595133812	0.059340285270298276	0.029549658322850447	0.09151646866045533	0.00032589935217466556	0.013497737835660823	0.023689476918508645	0.11746731740937429	0.2641559323547004	0.08720659791893991	0.06566735903943567	0.07196159370566226	0.07022003483052917
Slac_13	0.10168737080860064	0.24288525523250487	0.25348293818988277	0.005174531828905168	0.030803756340541937	0.03903915169338936	0.02700887182972126	0.02943532503776074	0.5280674768587065	0.5288952647272526	0.003052794307693279	0.029195456374753914	0.006641309315818945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11817732369053316	0.0615444448471032	0.056317502404760286	0.18064994174900328	0.05524966616610667	0.05933812419892646	0.023989828986891063	0.24693711205539995	0.07981465033684024	0.2033980043138822	0.0070452164931259316	0.032179066177121705	0.15012606598489853	0.020998648121818154	0.4054225727162802	0.008528625136745868	0.00724118556595611	0.05196359819951425	0.3327828420051012	0.05998293677860923	0.030074177965518912	0.2574755073544269	0.02543731976398376	0.10038675449411034	0.07454883632360142	0.0056048475534199544	0.001568784894561761	0.052923922229627794	0.056640535413811366	0.07967586495891865	0.13920702334380283	0.0284788899654757	0.03684274150810482
Slac_14	0.007757371740004464	0.0069662798720120656	0.01560435187343979	0.00048040531701650944	0.023707460461983028	0.04048523010827554	0.009767506615018835	0.007489514930915065	0.910355313819761	0.2706218892496462	0.001276737310712908	0.003628251297623701	0.006065358195233883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015341153188286433	0.019282490841187726	0.018748112494648035	0.002716489019972916	0.00952716173725787	0.01778049826465543	0.0006082765819762834	0.9983822834015896	0.0013832743516361587	0.0	0.0007177550399729771	0.0	0.021901814589340835	0.0024887405677630286	0.009048335813493022	0.0018266212725534525	0.019909614379882208	0.0	0.006103580110468686	0.007961670031199772	0.0	0.0017757166934956811	0.004183388241485329	0.029036160674559185	0.14907064822247906	0.00038746115433919737	0.0	0.009830312256327448	0.013507938697649966	0.015074798808468551	0.024227439179437593	0.0015098220837744787	0.0038274894849442457
Slac_15	0.00016059574017260385	0.00033611314343011286	0.016712815641943924	0.0012541207545736098	0.6991502719785307	0.29539689900174493	0.6383724246816436	0.0016930745852554898	0.4777759322656941	0.017424747385395643	0.0	0.00018790587373020487	0.001453386594914028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02772954182459224	0.1504001332337923	0.011510017529232574	0.04062796108570478	0.037144313082250704	0.05637875627542084	0.01924741615291528	0.34253692600991065	0.04361879810314658	0.015787840509011702	0.010007566582778057	0.0	0.08404334640391391	0.027947255702330483	0.8177459811701132	0.0006838301093485976	0.008459944108702792	0.01084793377825478	0.05712138590273617	0.10332955133265997	0.0025600212332405185	0.01292522029710172	0.011505568041804358	0.06569355054422335	0.12735173238996256	0.0	0.0	0.015088026711507094	0.0010295054083313867	0.046316057246636	0.06809045457847376	0.008047748534803369	0.02182557495443487
Slac_16	0.10922127609081018	0.3974150987272268	0.38499679708399426	0.0021137801893546513	0.04083102030494683	0.0748366551237629	0.057276188319750454	0.08025052226937579	0.4306125277294968	0.09040977491062126	0.03127618440209053	0.05616197855787898	0.017556521277204796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20457639253110055	0.05021742320162063	0.0767394041299216	0.14580034565139713	0.05870887121199392	0.05284305079654829	0.03310630742585605	0.0443485207477645	0.0636096086725828	0.04726522062113707	0.039521910976390476	0.01935317921137873	0.19691853119804728	0.03326010653931795	0.11811265087564515	0.0318598745917544	0.015880961478612742	0.011207539169257891	0.05620744759459604	0.0368202532515939	0.010844517514559325	0.014257084173199385	0.030440417192660624	0.11112686996486165	0.03467849567198668	0.008107954241773112	0.013851054744646757	0.11761795691812535	0.09780229554529264	0.09889254587106297	0.18052255634702294	0.05491844451504239	0.061349745247032586
Slac_17	0.021212622765830056	0.07217353609426523	0.0825377340735342	0.003909330567338948	0.18242081354386935	0.051019536584369606	0.0806719070735133	0.0008833126256272654	0.6713774640496831	0.17361418012339241	0.008995831870969574	0.09627298366804109	0.009096553440655714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034934516921213216	0.023608526720792583	0.015846028150930416	0.031953367195000706	0.018515539978103592	0.01985089446548669	0.009448230788251678	0.08419547080461773	0.018345835263364727	0.08477396834238772	0.006153333072304044	0.0327811041477206	0.04313808509220255	0.005430968117123225	0.5189495721497999	0.017522222386478513	0.0015209774023341974	0.024873794389220986	0.8846459462146521	0.019960069938100664	0.019387297870453814	0.03573432095974472	0.009286963961209243	0.0445110730268969	0.09233995592440905	0.0004780083722286335	0.0	0.028967872903832105	0.03769115845955058	0.034095525839668364	0.0324507831325983	0.0057253749572236095	0.0120674624132011
Slac_18	0.015407437507579327	0.00019326423512985245	0.06404824866019851	0.0	0.003425620114570991	0.1580999152811795	0.2520310996755316	0.003142287605553315	0.4568905371055492	0.23445826089254798	0.00040673703097310045	0.0	0.003865045641014386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010779555758186992	0.09298982088844757	0.005672679314242897	0.037583124801988096	0.006410381218416685	0.026956139789513056	0.007135504084888384	0.0547352803488216	0.005556733243345864	0.07526376249649772	0.000524780361172465	0.016346158823963786	0.05788392179066544	0.004469652067087185	0.6636459025799997	0.0009267532217840733	0.0004786920487968887	0.04363580802945606	0.13850040243231126	0.02020592091943577	0.0213289556108519	0.7190590559882302	0.0012295978866531056	0.04796569143759147	0.007195953579943309	0.0	0.00021382755249744714	0.0007893261015290016	0.016012851001591055	0.026027803364855596	0.10104117467490215	0.0006074091543357796	0.003489295542807966
Slac_19	0.18038063896336481	0.33181901504314537	0.28336922781872415	0.0032074216894851294	0.0015149678482487508	0.06297300665558883	0.044235706696062804	0.030387956031584486	0.04415752533688191	0.01617391696260598	0.18540843045486002	0.2843559974928953	0.001869269983751531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818310787326202	0.031222428051891987	0.03866400135323929	0.1065285405537399	0.04740175162161295	0.04248862769929308	0.014477014259642434	0.0	0.046401432139669366	0.0552414884779732	0.03795674337046563	0.03249210932061154	0.09807584496153882	0.02899930685185309	0.0	0.15250443925858814	0.009518937185057644	0.00405300070075119	0.0	0.0008159108993813023	0.014894177288535575	0.011614533169465657	0.018442624727380137	0.08927687404901384	0.00044163415090231874	0.00597959050409215	0.028645203786186672	0.09792522121491105	0.23549872519391113	0.05653186578285996	0.06228478790548324	0.051703312639028644	0.043242966458792644
Slac_2	0.5311643243849137	0.6060526398710664	0.3236558879348642	0.003390912258910463	0.008119777983245787	0.0351161476169266	0.03116599504790517	0.28309205928960457	0.007645876227661929	0.07167875534889988	0.0018788497339572209	0.036446625398465805	0.015884452506636892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764830587035673	0.11085166616623843	0.19633320090161005	0.12191661260105349	0.1000208559034547	0.10500484893259161	0.08368701155168563	0.0	0.05146507119223905	0.03533800828689329	0.05866702615422044	0.01632825203710584	0.23085817631418942	0.07217000034819762	0.00014067466444388763	0.04789973453252279	0.03868648359661978	0.008111163158209997	0.0	0.0011585499117290675	0.016871517549887218	0.022173460191581066	0.04722370040370251	0.15942933907548668	0.005554951666550045	0.05030388459078371	0.13150199924654932	0.2801588881627809	0.1311928975159425	0.14283538423019548	0.14055678171281902	0.11104631651713606	0.14069549386819813
Slac_20	0.09650293026013	0.15295323247796083	0.1387462318099219	0.000710568516079517	0.005352727971612305	0.08385916022283686	0.09994209922466125	0.046943599022868446	0.4168946698566717	0.27003656080044747	0.00217082447119546	0.00977377965956862	0.008803550875427776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11428257226685852	0.07412189906966125	0.03964551200285531	0.08449414035406666	0.02920253658996776	0.051361371472543646	0.02463877807509183	0.042321919844841946	0.01669075444987487	0.13947077688111983	0.00787398207025866	0.014046279530248085	0.13478126753431002	0.029374305158268405	0.21931338708276882	0.008165074528401851	0.0013320427555679748	0.04531307105097505	0.09582787694615554	0.0453247510176875	0.020186217248832263	0.4286615760880929	0.012804131208894653	0.09915562011090466	0.017913226358201556	0.0006461537376231989	0.004114958588510316	0.055373250227734115	0.03616789993875395	0.06300977845583866	0.10921044006703817	0.020287328057705736	0.031867553826742834
Slac_21	0.47269597333075514	0.31913646234734916	0.031485037784993106	0.0023375408191388704	0.00017804841178408438	0.014549949351778793	0.0012443956692406951	0.018420904601493628	0.0013652060750662122	0.20385933274919849	0.0015218446501770407	0.003595531260317921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10059578210315981	0.016590171685729214	0.07343347172224768	0.004548851631116225	0.05847580611632945	0.025738243741179067	0.008640291519232362	0.0	0.00028646940498285457	0.00909267845974569	0.0027139992995545547	0.0030108552897339163	0.0676858751341127	0.01822313472542179	0.0	0.008776840154403649	0.0005933276530385287	0.0	0.0	0.0	0.004688165383742581	0.0007751842927109522	0.000962960287641759	0.09521922977932853	0.005827716081353498	0.002154811360931339	0.05800191017326112	0.10502096458910448	0.15442369295970118	0.041111241920108205	0.02093926358906282	0.037653776260135385	0.03451403268772994
Slac_22	0.03766640022768679	0.1162355569839136	0.20131395301392735	0.00453129244906386	0.1492398964561678	0.05166476448528993	0.07796869525959729	0.0007352450311442542	0.5916258413729256	0.06879532378504241	0.003729150522333087	0.009794004841989334	0.0025237173431330905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09803012070981934	0.05180656205037405	0.023891857289224865	0.059998923562413486	0.02131417203096059	0.055613297743620914	0.012303007539330463	0.07739160614341119	0.03143864459201586	0.05086044793055453	0.03023296939119785	0.01715645111241728	0.08595393553279425	0.02694362353788245	0.6332508035973932	0.010007112687596159	0.006150831003643243	0.03852450226613851	0.08064643900022758	0.04962507293762464	0.018145165779127972	0.023974198478851988	0.016710870103663088	0.09699924652939676	0.031171583348381653	0.005336320298580768	0.0005821754314711688	0.05028138253164349	0.01688089462691315	0.07819776721496684	0.09960314194056724	0.02238055209252398	0.0310436295058659
Slac_23	0.3276156206708395	0.23373910881874022	0.10185687636140502	0.0004076200868291291	0.0020236129497760804	0.015906939746730926	0.011106615684666055	0.01679634111466969	0.0008248263634505487	0.010935767116708794	0.0011289262751216398	0.00772597549979946	0.001665511258214971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06327229471729509	0.09479649500630419	0.07339601555864027	0.009043828530955218	0.05381483116836566	0.042378305673745356	0.002710742337936086	0.0	0.006105272963918491	0.0008053168325650083	0.0016939875220259013	0.0017241012545044902	0.08831446520986133	0.030629697503326593	0.0	0.010336351146408757	0.0035754156560142947	0.0	0.0	0.0	0.0010867079766326837	0.0	0.004987278926677835	0.16700527506749907	0.0008165591017315867	0.0019815258579636975	0.02081539025210135	0.12333146673186998	0.0656680769105458	0.026119562555009284	0.045203768676870745	0.015786767262289374	0.021902612243156545
Slac_24	0.0008587178404774606	0.0006458521476439505	0.03505966732856207	0.0	0.801934609308413	0.2464189434528706	0.4124040907838262	0.0	0.0976118516187757	0.007246459407519846	0.0006301689339475835	0.01209057619143208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014645932727620242	0.039136028488916744	0.001397209402471427	0.010663315568567384	0.010094852065125594	0.012370079785505668	0.003528477601143526	0.055883990555615146	0.004114219522117551	0.005498796783996081	0.002132437197505178	0.00025734800477033204	0.03436699468155105	0.01727871561377874	0.5669262386219068	0.0013174467183267925	0.0015388275125395876	0.005242029030836027	0.0014455790867636963	0.044310897723282776	0.0007684515252269006	0.0012356832656235232	0.005030296622198184	0.020822602010216122	0.05888529866983348	0.0	0.0	0.005288667493966542	0.013763163912441687	0.017704237690530582	0.029362428740669987	0.003095745248170755	0.005650507894919354
Slac_25	0.000489732914161084	0.0	0.0028208711112645206	0.0021550140612978386	0.013728376764952407	0.657608572635284	0.7795868950185472	0.0	0.014140078532302166	0.0	0.0017232153881399117	0.03944624329452846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09212010348525182	0.22761071838640362	0.02148856758932937	0.03130055795888252	0.06711371780188245	0.07709728210631459	0.006025311382908599	0.012614882734221478	0.009464730113802135	0.002956151424389126	0.03760264988954633	0.0	0.1050750445810624	0.04718550384134941	0.005170461677551099	0.2003305407049075	0.011573829873875585	0.004079939054087756	0.0	0.0031941848486532524	0.0017850475908625315	0.04874723317023077	0.009693005690446769	0.1447424262944311	0.0027886281953885283	0.004124725038544739	0.0	0.027791195934559344	0.044582715051993474	0.06224430889448833	0.1389272111094914	0.028317161976474225	0.01631393231358449
