Scil_20	Scil_20	Slac_16	Slac_16	Scil_4	Scil_4	Slac_28	Slac_28	Scil_24	Scil_24	Slac_9	Slac_9	Slac_7	Slac_7	Scil_32	Scil_32	Slac_1	Slac_1	Scil_35	Scil_35	Scil_23	Scil_23	Scil_19	Scil_19	Slac_27	Slac_27	Scil_10	Scil_10	Scil_28	Scil_28	Scil_21	Scil_21	Slac_0	Slac_0	Scil_1	Scil_1	Scil_16	Scil_16	Slac_10	Slac_10	Slac_11	Slac_11	Scil_31	Scil_31	Slac_18	Slac_18	Scil_37	Scil_37	Slac_17	Slac_17	Slac_13	Slac_13	Slac_21	Slac_21	Scil_7	Scil_7	Scil_6	Scil_6	Slac_5	Slac_5	Scil_33	Scil_33	Scil_12	Scil_12	Scil_5	Scil_5	Slac_4	Slac_4	Slac_8	Slac_8	Slac_3	Slac_3	Slac_12	Slac_12	Scil_0	Scil_0	Scil_8	Scil_8	Slac_2	Slac_2	Scil_11	Scil_11	Scil_15	Scil_15	Slac_6	Slac_6	Slac_19	Slac_19	Slac_20	Slac_20	Scil_9	Scil_9	Scil_2	Scil_2	Scil_22	Scil_22	Scil_29	Scil_29	Scil_14	Scil_14	Scil_3	Scil_3	Slac_22	Slac_22	Slac_15	Slac_15	Scil_34	Scil_34	Scil_13	Scil_13	Slac_23	Slac_23	Slac_25	Slac_25	Slac_14	Slac_14	Scil_30	Scil_30	Scil_36	Scil_36	Scil_17	Scil_17	Scil_18	Scil_18	Scil_27	Scil_27	Scil_25	Scil_25	Scil_26	Scil_26	Scil_38	Scil_38	Slac_26	Slac_26	Slac_24	Slac_24
Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
Slac_16	0.998320733068773	Scil_20	0.998320733068773	Slac_28	0.9196407246042163	Scil_4	0.9196407246042163	Slac_9	0.844486218618847	Scil_24	0.844486218618847	Scil_32	0.8392320196390474	Slac_7	0.8392320196390474	Scil_35	0.8284104041892132	Slac_1	0.8284104041892132	Slac_9	0.8222238893473393	Slac_27	0.8048968158007413	Scil_19	0.8048968158007413	Slac_9	0.7931909449198599	Slac_7	0.7822051922907218	Slac_0	0.7799045849989139	Scil_21	0.7799045849989139	Slac_9	0.7763817275801346	Slac_10	0.7398920873000918	Scil_16	0.7398920873000918	Scil_19	0.733170600025655	Slac_18	0.7327623613092873	Scil_31	0.7327623613092873	Slac_17	0.7284593499973697	Scil_37	0.7284593499973697	Scil_19	0.6889065505119822	Scil_20	0.679100529368865	Slac_9	0.6573391300495472	Slac_10	0.6417138589335111	Scil_33	0.6397240726236046	Slac_5	0.6397240726236046	Slac_28	0.6362350635743337	Slac_9	0.631055537286097	Scil_24	0.6305816597622408	Scil_5	0.5877537522600851	Scil_5	0.5625012645940469	Scil_0	0.528955625229443	Slac_12	0.528955625229443	Slac_2	0.5184726412839714	Scil_8	0.5184726412839714	Slac_3	0.5105048766288159	Slac_9	0.5067786507346304	Scil_8	0.5002686753328554	Scil_35	0.4825037632115238	Scil_11	0.47311690548757596	Slac_10	0.4494220540076066	Slac_10	0.4491341273762931	Slac_2	0.42128854904644264	Slac_12	0.41983813277782867	Slac_9	0.41012066381427675	Slac_10	0.400474769561917	Scil_5	0.39525805725836827	Scil_24	0.37908900191906236	Slac_3	0.36161289467037616	Slac_11	0.3385576514726545	Scil_28	0.29830490010212635	Scil_16	0.2889371854478442	Scil_8	0.2830366392248175	Slac_3	0.25417704750747544	Slac_8	0.23392771426894274	Slac_9	0.22275044977832398	Slac_10	0.21318491421216335	Slac_12	0.1933173381372079	Slac_3	0.18929760531564427	Slac_10	0.1360485676188158	Slac_1	0.12059431071725142	Scil_8	0.11532320598912435	Scil_33	0.10963095160238916
Slac_21	0.679100529368865	Scil_6	0.06699381964298899	Slac_20	0.24053852075327167	Scil_12	0.6362350635743337	Slac_4	0.6305816597622408	Scil_23	0.8222238893473393	Scil_28	0.7822051922907218	Slac_17	0.5510876688511985	Scil_10	0.6207722983304859	Slac_9	0.6089445649982927	Slac_1	0.5004006280205852	Slac_11	0.733170600025655	Scil_6	0.27899426364850494	Slac_1	0.6207722983304859	Slac_0	0.6904023794413039	Slac_10	0.4819188009572935	Scil_28	0.6904023794413039	Slac_1	0.6155092774982929	Slac_20	0.29076048424581885	Scil_6	0.6417138589335111	Scil_6	0.35347454953658336	Slac_7	0.23984658375683	Scil_28	0.6239974809775188	Slac_7	0.2577125290846587	Scil_32	0.5510876688511985	Scil_1	0.5015735460317358	Scil_28	0.11987033406442235	Slac_1	0.5111814420685972	Slac_11	0.35347454953658336	Scil_24	0.46504803386444743	Slac_4	0.34937332325053083	Slac_10	0.3862239668742384	Slac_8	0.5877537522600851	Scil_33	0.34937332325053083	Scil_10	0.38844158708579923	Scil_11	0.5105048766288159	Scil_8	0.44480621506883533	Slac_20	0.3807383691415505	Slac_6	0.5002686753328554	Scil_22	0.42128854904644264	Slac_20	0.47311690548757596	Slac_1	0.3879641242529885	Scil_22	0.28723687142630083	Scil_1	0.23355035808163066	Scil_0	0.3807383691415505	Slac_12	0.21651067027327406	Slac_17	0.19655032517148058	Slac_4	0.3071896362625477	Slac_3	0.2474062555315971	Slac_1	0.35187068487957807	Slac_20	0.3103054251555101	Scil_14	0.26716882619079485	Scil_8	0.23325225801318208	Slac_8	0.27793048498158723	Slac_10	0.3315169380552403	Scil_8	0.07403217509235495	Scil_20	0.20894227538269491	Scil_33	0.14725885506151265	Slac_20	0.18045444687910867	Slac_9	0.06666590420749789	Slac_28	0.19101023285247754	Slac_12	0.08763492462221961	Slac_10	0.1016231332031067	Slac_0	0.07512080659971156	Slac_28	0.13361169289420818	Slac_0	0.019422369103316676	Scil_20	0.06470531182969677	Scil_8	0.10841135572613322
Slac_0	0.6248872313134205	Scil_3	0.03376032861888892	Slac_10	0.23872476779864735	Scil_0	0.21074107071930892	Slac_1	0.6070863753368114	Scil_10	0.7931909449198599	Scil_20	0.29395754371228383	Slac_0	0.1763642361438324	Scil_1	0.6155092774982929	Slac_19	0.4825037632115238	Slac_4	0.3434362174044464	Slac_13	0.6889065505119822	Scil_12	0.27813499793604124	Slac_8	0.38844158708579923	Slac_18	0.6239974809775188	Slac_3	0.31079545421403737	Scil_20	0.6248872313134205	Slac_13	0.5015735460317358	Slac_25	0.2889371854478442	Scil_21	0.4819188009572935	Scil_13	0.3385576514726545	Slac_3	0.16479745567840048	Scil_20	0.5593291365345474	Slac_3	0.0023263986924711194	Scil_0	0.3047997459005828	Scil_10	0.24553882334482027	Scil_21	0.0637957563651678	Slac_7	0.21521978137557532	Slac_27	0.27899426364850494	Scil_1	0.336588349733525	Slac_6	0.23376804188356445	Slac_27	0.27813499793604124	Slac_3	0.5625012645940469	Scil_23	0.3434362174044464	Scil_34	0.27793048498158723	Scil_34	0.36161289467037616	Scil_29	0.41983813277782867	Slac_10	0.366018987532231	Slac_12	0.44480621506883533	Scil_23	0.18880114699028214	Slac_12	0.35097414288370016	Slac_13	0.2084226448642601	Scil_33	0.23376804188356445	Scil_10	0.1294937412116747	Scil_3	0.3103054251555101	Slac_0	0.1822781308134434	Slac_20	0.1420526511121294	Slac_6	0.28723687142630083	Slac_20	0.1193115378452843	Slac_22	0.26716882619079485	Slac_12	0.30214289235998976	Scil_11	0.2654022409620183	Scil_23	0.2161452978977198	Slac_9	0.0819147597680537	Slac_27	0.21637456567062746	Scil_31	0.06866179206953206	Scil_3	0.07928358375527914	Scil_22	0.13257045609641174	Slac_8	0.11695125423428025	Slac_3	0.03593300393805694	Slac_1	0.1902858840154906	Slac_13	0.07336254018089186	Slac_17	0.08406586551915964	Slac_1	0.060906501680887036	Slac_12	0.0432654858073033	Slac_3	0.019207426334527676	Scil_2	0.06430572922801839	Scil_13	0.06573969735389157
Slac_18	0.5593291365345474	Scil_0	0.029701501584303108	Slac_12	0.09433815182214314	Scil_17	0.19101023285247754	Slac_5	0.46504803386444743	Scil_1	0.7763817275801346	Scil_37	0.2577125290846587	Slac_9	0.10642189597775979	Scil_24	0.6070863753368114	Slac_13	0.19656215155324222	Slac_15	0.2161452978977198	Slac_0	0.22678504662852478	Scil_13	0.21637456567062746	Slac_3	0.35079872149503716	Slac_23	0.29830490010212635	Slac_22	0.2369572206787014	Scil_5	0.38647337038584545	Slac_5	0.336588349733525	Slac_12	0.1160187914514313	Scil_9	0.4494220540076066	Scil_12	0.11302131434007653	Slac_0	0.10211559660538141	Scil_0	0.018712925888918038	Slac_1	0.0010669125016206436	Scil_3	0.2643125172115094	Scil_15	0.2084226448642601	Scil_16	0.021870062950131698	Slac_8	0.20916814232805409	Slac_17	0.13145341445788858	Scil_8	0.3186717066222179	Slac_14	0.14725885506151265	Slac_0	0.17761884482943896	Slac_1	0.520528690728506	Scil_1	0.31911502404417147	Scil_36	0.23392771426894274	Scil_10	0.35079872149503716	Scil_11	0.35097414288370016	Slac_17	0.3047997459005828	Slac_5	0.3186717066222179	Scil_24	0.15772498368872184	Slac_22	0.2654022409620183	Slac_22	0.1541052558109517	Scil_0	0.13664675774979307	Scil_23	0.12679224303011877	Scil_16	0.29076048424581885	Slac_20	0.14181359728594875	Slac_12	0.12633156243301336	Slac_22	0.2587615229679735	Slac_8	0.05068034946760156	Slac_6	0.10225657303973575	Slac_17	0.2643125172115094	Scil_22	0.2587615229679735	Scil_22	0.20013785077638285	Slac_1	0.044326623535407714	Slac_4	0.11185187279165083	Scil_20	0.0333539254811981	Scil_0	0.049424299834986224	Scil_1	0.11053774403747367	Slac_0	0.07973225109734534	Slac_1	0.023218998664831902	Slac_10	0.13688205618118468	Slac_20	0.07287646500312586	Slac_28	0.06902792386011422	Slac_22	0.05716525114301306	Slac_22	0.041130358046179975	Slac_9	0.018179694546370556	Scil_6	0.0556042558096619	Scil_6	0.05920870181157364
Slac_7	0.29395754371228383	Scil_19	0.027961255478632152	Slac_17	0.062226528995138065	Scil_8	0.15414338915384204	Slac_15	0.37908900191906236	Scil_7	0.6573391300495472	Scil_31	0.23984658375683	Slac_1	0.050315241028735525	Scil_5	0.520528690728506	Slac_5	0.13903218058551892	Slac_2	0.18880114699028214	Slac_7	0.14883082513597987	Scil_18	0.060551796306587934	Slac_13	0.24553882334482027	Slac_10	0.18638622780599468	Slac_9	0.16808976471489548	Scil_19	0.22678504662852478	Slac_4	0.31911502404417147	Slac_17	0.0737455792562573	Scil_2	0.4491341273762931	Scil_1	0.05695378148298511	Slac_23	0.06866179206953206	Scil_32	0.018312892361365563	Slac_20	0.0010062321433582356	Scil_8	0.21355478165740877	Scil_35	0.19656215155324222	Scil_12	0.01393388443281933	Slac_13	0.191720267346472	Slac_6	0.07332430133785828	Scil_22	0.22744369465152894	Slac_15	0.1460835508720437	Slac_1	0.11381392121581016	Slac_22	0.39525805725836827	Scil_22	0.3071896362625477	Scil_7	0.20916814232805409	Scil_21	0.31079545421403737	Scil_3	0.30214289235998976	Slac_28	0.21074107071930892	Slac_10	0.29250490928533385	Scil_1	0.13676092802541756	Slac_10	0.23278594164795355	Slac_4	0.06047938195605594	Scil_14	0.10225657303973575	Scil_24	0.037175596565296384	Scil_4	0.24053852075327167	Slac_3	0.13974035942622762	Slac_28	0.12210113678826721	Slac_5	0.22744369465152894	Slac_10	0.045246573014954786	Slac_0	0.0871166722058043	Slac_22	0.14560756295216404	Scil_21	0.2369572206787014	Scil_33	0.1460835508720437	Slac_13	0.018843250199835786	Slac_9	0.08958509815973896	Scil_0	0.02860239031027567	Scil_8	0.04332969227021145	Scil_24	0.07684782141208753	Slac_12	0.03738325767416098	Slac_12	0.01657289872652801	Slac_0	0.0727825638045907	Slac_9	0.06561516573375634	Slac_6	0.062268783907871994	Slac_12	0.055460220586957584	Slac_20	0.037549592668483685	Slac_22	0.0068972192565001506	Scil_0	0.043794509006172745	Scil_2	0.01709994393672018
Slac_10	0.211445793024581	Scil_12	0.021853807329041124	Slac_22	0.02180264343997216	Scil_26	0.13361169289420818	Slac_2	0.15772498368872184	Scil_5	0.631055537286097	Scil_7	0.21521978137557532	Slac_18	0.018312892361365563	Scil_7	0.5111814420685972	Slac_4	0.07470885927622038	Slac_5	0.1746676885336119	Slac_9	0.14613333958487115	Scil_9	0.04883129681388234	Slac_19	0.1294937412116747	Slac_20	0.16365118585782418	Slac_1	0.15114253500175698	Scil_9	0.1822781308134434	Slac_19	0.23355035808163066	Slac_0	0.05766692964814577	Scil_3	0.400474769561917	Scil_15	0.05088166398058945	Slac_17	0.06192660973805636	Scil_29	0.017389118907431035	Slac_10	0.0006662687349546492	Scil_2	0.19655032517148058	Scil_7	0.191720267346472	Scil_32	0.011870296161575741	Slac_22	0.1771379093725455	Slac_16	0.06699381964298899	Scil_23	0.1746676885336119	Slac_12	0.1136987289945873	Slac_11	0.11302131434007653	Slac_0	0.38647337038584545	Scil_8	0.24010147558682293	Scil_30	0.11695125423428025	Scil_30	0.25417704750747544	Scil_9	0.21651067027327406	Slac_6	0.13664675774979307	Slac_14	0.2830366392248175	Scil_19	0.08234470801588999	Slac_0	0.07310261823386728	Slac_0	0.05539868139066748	Scil_9	0.08280354368254363	Scil_7	0.024710745802675668	Scil_30	0.18045444687910867	Slac_17	0.09688503984429551	Slac_26	0.06430572922801839	Slac_15	0.20013785077638285	Slac_17	0.02580812167533523	Slac_4	0.08051548626579283	Slac_25	0.07928358375527914	Scil_1	0.21421386494783615	Scil_1	0.11231609844603421	Slac_4	0.008115175035227514	Slac_13	0.08531553498426214	Scil_16	0.026633557330773723	Scil_28	0.017999838408547734	Scil_23	0.06880412399197704	Slac_1	0.028061604399655667	Slac_5	0.005525422970289395	Slac_22	0.05980877852948513	Slac_27	0.060551796306587934	Slac_26	0.015592959226938213	Slac_20	0.05461930070278402	Slac_2	0.029003157601577078	Slac_8	0.006646253016023987	Scil_16	0.02867977591803094	Scil_0	0.015989887859151078
Slac_25	0.20894227538269491	Scil_11	0.015516315258534589	Slac_6	0.015099143791005734	Scil_2	0.12210113678826721	Slac_13	0.14049502301190814	Scil_35	0.6089445649982927	Scil_19	0.14883082513597987	Slac_21	0.011870296161575741	Scil_23	0.5004006280205852	Slac_15	0.017965529329546866	Slac_19	0.12679224303011877	Slac_4	0.10586239175387602	Scil_30	0.027935535504279286	Slac_4	0.06655874529321693	Slac_21	0.11987033406442235	Slac_8	0.09556676545797146	Scil_12	0.17761884482943896	Slac_22	0.21421386494783615	Slac_22	0.056531288229031716	Scil_12	0.3862239668742384	Scil_18	0.035892418666648676	Slac_10	0.019996613094399047	Scil_3	0.016941628900716738	Slac_26	0.00023494439293612795	Scil_6	0.13145341445788858	Scil_24	0.14049502301190814	Scil_6	0.011293172566661316	Slac_4	0.08369309682178223	Slac_24	0.05920870181157364	Scil_35	0.13903218058551892	Slac_24	0.10963095160238916	Slac_7	0.10937490144627293	Slac_5	0.06380738143891893	Scil_13	0.11185187279165083	Scil_21	0.09556676545797146	Scil_29	0.2474062555315971	Scil_27	0.1933173381372079	Slac_25	0.049424299834986224	Slac_4	0.24010147558682293	Scil_14	0.07813610614977072	Slac_8	0.07042434337971315	Slac_8	0.051806811971768986	Scil_6	0.07332430133785828	Scil_14	0.023751085854338178	Scil_28	0.16365118585782418	Slac_6	0.08280354368254363	Slac_6	0.04691627142601583	Slac_1	0.17738510047493788	Slac_18	0.017389118907431035	Slac_2	0.07813610614977072	Slac_3	0.06462308982814799	Scil_7	0.1771379093725455	Scil_19	0.041803263687041584	Slac_12	0.007846481715704751	Slac_24	0.06573969735389157	Scil_23	0.02470731448416693	Scil_2	0.013660597565614432	Scil_19	0.05167351912762212	Slac_27	0.027935535504279286	Slac_13	0.00453048112512583	Slac_20	0.05368348619398997	Slac_8	0.05418950600751584	Slac_25	0.007701744154940178	Slac_8	0.04507645016869647	Slac_6	0.01577862690884435	Slac_13	0.0010081465622878813	Scil_3	0.02720706576731758	Scil_9	0.01585110302467762
Slac_20	0.11777046990484955	Scil_8	0.011461254761018915	Slac_26	0.014788839632521969	Scil_27	0.06902792386011422	Slac_17	0.07793060584724135	Scil_15	0.5067786507346304	Scil_12	0.10937490144627293	Slac_10	0.008699540295752772	Scil_15	0.3879641242529885	Slac_8	0.01064111886163115	Slac_14	0.06880412399197704	Slac_2	0.08234470801588999	Scil_7	0.016937947710002184	Slac_22	0.06535693077605041	Slac_17	0.03647588588600141	Slac_4	0.06925729111468112	Scil_32	0.1763642361438324	Slac_2	0.13676092802541756	Slac_6	0.03865844144596385	Scil_0	0.366018987532231	Scil_14	0.035228503508706425	Slac_20	0.012533715612665985	Scil_6	0.010800426791821515	Slac_9	0.0002273933705486127	Scil_33	0.10668975065805231	Scil_13	0.08531553498426214	Scil_9	0.0068090655341787616	Slac_3	0.07608095100580599	Slac_26	0.0556042558096619	Scil_5	0.06380738143891893	Slac_17	0.10668975065805231	Slac_13	0.07778951268122805	Slac_7	0.03325058952520316	Scil_19	0.10586239175387602	Scil_11	0.07042434337971315	Scil_25	0.18929760531564427	Scil_2	0.12633156243301336	Slac_2	0.04753734326053881	Slac_15	0.23325225801318208	Scil_9	0.0730935793088826	Slac_17	0.061395095405627695	Slac_11	0.05088166398058945	Scil_27	0.062268783907871994	Scil_15	0.02116244924647925	Scil_2	0.1420526511121294	Slac_2	0.0730935793088826	Slac_2	0.038781482702728735	Slac_14	0.13257045609641174	Slac_26	0.010045652644112873	Slac_3	0.07536191855724143	Slac_28	0.05513187425335638	Scil_8	0.1672701189010139	Scil_7	0.024047704286649728	Slac_7	0.00382159903677434	Slac_12	0.057694255436877354	Scil_10	0.02064885430308309	Scil_4	0.011849203364751513	Scil_13	0.04710778167959642	Slac_10	0.02481985635721679	Slac_18	0.002245818515919372	Slac_8	0.047998880159059856	Slac_3	0.046769192607007536	Slac_14	0.006184226664628138	Slac_2	0.03995509341458407	Slac_3	0.008749077272864952	Slac_19	0.0005223152491185286	Scil_18	0.016812374544093515	Scil_12	0.015072090573910794
Slac_26	0.06470531182969677	Scil_18	0.010923452571478353	Slac_8	0.014733125137480225	Scil_3	0.05513187425335638	Slac_7	0.07706722646507644	Scil_14	0.41012066381427675	Scil_24	0.07706722646507644	Slac_23	0.006737467177314237	Scil_14	0.35187068487957807	Slac_22	0.005729431978583411	Slac_23	0.02470731448416693	Slac_1	0.06997084906079762	Scil_15	0.011709930983214578	Slac_7	0.054146919702805496	Slac_3	0.02140811228657411	Slac_21	0.0637957563651678	Scil_31	0.10211559660538141	Slac_15	0.11231609844603421	Slac_26	0.02867977591803094	Scil_13	0.3315169380552403	Scil_7	0.022173255511964047	Slac_25	0.006325575944151343	Scil_2	0.010731924285500792	Slac_0	0.00018731174189798292	Scil_9	0.09688503984429551	Scil_12	0.07778951268122805	Scil_11	0.0034082908903331336	Slac_0	0.07404592212743998	Slac_0	0.04449213665284833	Scil_19	0.06068812511973267	Slac_2	0.022084686008022984	Slac_20	0.07529731815993859	Slac_4	0.031032498777063728	Scil_7	0.08369309682178223	Scil_14	0.0659873720986507	Scil_31	0.16479745567840048	Scil_16	0.1160187914514313	Slac_22	0.04393421402150271	Slac_17	0.21355478165740877	Scil_0	0.04753734326053881	Slac_6	0.03673953960074028	Slac_5	0.03743548376074854	Scil_13	0.0471217709923635	Scil_5	0.017674370754165246	Scil_9	0.14181359728594875	Slac_7	0.05676480597324174	Slac_24	0.01709994393672018	Slac_9	0.0694354695064149	Slac_28	0.008829731273668064	Slac_8	0.0659873720986507	Slac_16	0.03376032861888892	Scil_15	0.1541052558109517	Scil_10	0.018887669911625063	Slac_18	0.003241299505212359	Slac_17	0.04858516784041768	Scil_3	0.01895517498567463	Scil_9	0.0101394351135256	Scil_9	0.037391456468483165	Slac_13	0.022309533526480366	Slac_2	0.002046350087196958	Slac_3	0.0398446858883086	Slac_17	0.04165677993629923	Slac_24	0.00544617532142899	Slac_6	0.02509421271085236	Slac_17	0.0030547920585866496	Slac_10	0.0004250900271272345	Scil_27	0.015592959226938213	Scil_19	0.011825572427586643
