Aque_7	Aque_7	Slac_16	Slac_16	Slac_3	Slac_3	Aque_14	Aque_14	Aque_2	Aque_2	Slac_20	Slac_20	Slac_9	Slac_9	Aque_5	Aque_5	Aque_11	Aque_11	Slac_21	Slac_21	Slac_5	Slac_5	Slac_1	Slac_1	Aque_1	Aque_1	Slac_0	Slac_0	Slac_10	Slac_10	Slac_4	Slac_4	Aque_0	Aque_0	Slac_12	Slac_12	Aque_18	Aque_18	Slac_18	Slac_18	Aque_13	Aque_13	Aque_3	Aque_3	Slac_2	Slac_2	Slac_8	Slac_8	Aque_6	Aque_6	Aque_17	Aque_17	Slac_15	Slac_15	Aque_16	Aque_16	Aque_23	Aque_23	Slac_6	Slac_6	Aque_25	Aque_25	Aque_22	Aque_22	Slac_23	Slac_23	Slac_7	Slac_7	Aque_9	Aque_9	Slac_11	Slac_11	Aque_4	Aque_4	Aque_24	Aque_24	Slac_13	Slac_13	Aque_20	Aque_20	Aque_12	Aque_12	Slac_17	Slac_17	Slac_19	Slac_19	Slac_27	Slac_27	Slac_14	Slac_14	Slac_25	Slac_25	Slac_24	Slac_24	Aque_10	Aque_10	Aque_15	Aque_15	Slac_22	Slac_22	Aque_8	Aque_8	Slac_28	Slac_28	Aque_19	Aque_19	Aque_26	Aque_26	Aque_21	Aque_21	Slac_26	Slac_26
Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
Slac_16	0.913697419766647	Aque_7	0.913697419766647	Aque_14	0.8554371564317765	Slac_3	0.8554371564317765	Slac_20	0.83199570238635	Aque_2	0.83199570238635	Aque_5	0.7925249281477316	Slac_9	0.7925249281477316	Slac_21	0.7790986843508092	Aque_11	0.7790986843508092	Aque_5	0.745516108690964	Aque_5	0.7087361568295395	Slac_20	0.69899027342021	Aque_11	0.6889097852833543	Aque_1	0.6698991426271598	Aque_5	0.6680739985666178	Slac_20	0.6456584240155298	Aque_18	0.6429339312874155	Slac_12	0.6429339312874155	Aque_7	0.6411503472373613	Slac_5	0.6051667054609087	Slac_4	0.5773150820391784	Aque_5	0.5587388256098295	Aque_14	0.5543999780297719	Slac_10	0.551986274894145	Slac_3	0.5216671903801227	Aque_5	0.5199173172162032	Slac_15	0.4655722443921211	Slac_1	0.4616068839866462	Aque_18	0.4325528337728918	Slac_16	0.4287113490247568	Slac_23	0.4166921450709933	Aque_22	0.4166921450709933	Aque_2	0.41236961586772863	Slac_0	0.4110981911637254	Aque_5	0.4088917942662606	Slac_1	0.4023962402999156	Slac_3	0.3945128212291781	Aque_5	0.39387785402164727	Slac_1	0.3911256795150635	Slac_7	0.3900742822303522	Aque_6	0.37869657656274114	Aque_5	0.34565618653877517	Aque_12	0.33000887086304254	Aque_5	0.31244184570075284	Aque_1	0.2795522710192643	Aque_16	0.24749135367853184	Slac_1	0.238788736501821	Slac_4	0.23576321213883616	Aque_1	0.21415321884106317	Slac_4	0.197252973408863	Aque_18	0.15745325035998708	Slac_4	0.11888172098872807	Slac_7	0.06934378778366937	Slac_7	0.03846223902941732	Aque_1	0.016098574242515096
Slac_0	0.659087283693202	Aque_25	0.4287113490247568	Aque_17	0.5216671903801227	Slac_8	0.5543999780297719	Slac_7	0.41236961586772863	Aque_1	0.69899027342021	Aque_13	0.263391509159795	Slac_5	0.745516108690964	Slac_0	0.6889097852833543	Aque_0	0.3938313875886924	Aque_13	0.6051667054609087	Aque_23	0.4616068839866462	Slac_10	0.6698991426271598	Aque_7	0.659087283693202	Aque_6	0.551986274894145	Aque_3	0.5773150820391784	Slac_21	0.3938313875886924	Aque_14	0.5115496451326976	Slac_10	0.49878366761681897	Aque_11	0.35544763321265005	Slac_2	0.487322369270634	Slac_5	0.5571702252577937	Aque_13	0.487322369270634	Aque_17	0.5204221913801639	Slac_20	0.5292593078653187	Slac_8	0.5204221913801639	Aque_16	0.4655722443921211	Slac_24	0.24749135367853184	Slac_13	0.12938011860569024	Aque_3	0.39409210424855223	Slac_0	0.06544422929390757	Slac_0	0.01819125088039445	Aque_0	0.1635942614806001	Aque_12	0.3900742822303522	Slac_9	0.24065091218214169	Aque_18	0.3475679225681428	Slac_2	0.26981123619757197	Slac_20	0.09502768201309418	Aque_4	0.20624420415755362	Slac_9	0.22682848417538146	Slac_27	0.33000887086304254	Aque_2	0.20584874459007835	Aque_13	0.14155899119310483	Aque_1	0.014498661067363878	Aque_18	0.30173928737621536	Aque_6	0.16716734152972873	Aque_12	0.20493466071730232	Slac_5	0.2207778987460581	Slac_2	0.09188486718958475	Aque_2	0.17165395219020607	Slac_7	0.18793990839518343	Aque_6	0.1351086687477234	Slac_5	0.059887115999522	Slac_3	0.06312971668271258	Slac_18	0.02522426864327726	Aque_11	0.013909327981035394
Slac_18	0.6411503472373613	Aque_12	0.269839513865764	Aque_24	0.3945128212291781	Slac_12	0.5115496451326976	Slac_0	0.35890533543031344	Aque_0	0.6456584240155298	Aque_9	0.24065091218214169	Slac_1	0.7087361568295395	Slac_18	0.35544763321265005	Aque_1	0.38094431802929263	Aque_3	0.5571702252577937	Aque_13	0.4391148008332051	Slac_0	0.5303363990624544	Aque_1	0.5303363990624544	Aque_18	0.49878366761681897	Aque_13	0.39913913518650385	Slac_7	0.29997235018844837	Aque_6	0.11530978186980823	Slac_6	0.4325528337728918	Aque_2	0.20844281642015422	Slac_1	0.4391148008332051	Slac_2	0.40408147354163004	Aque_18	0.41258404723440006	Aque_3	0.1692875368461327	Slac_17	0.37869657656274114	Slac_12	0.047378611451232865	Aque_13	0.3559604305878611	Slac_17	0.05361505663231454	Slac_7	0.06994513679564585	Aque_5	0.36829277508645	Slac_1	0.0199480277578505	Slac_11	0.015381906324400766	Aque_18	0.09298277894912214	Aque_7	0.3500090150960542	Slac_10	0.2186138140484175	Aque_3	0.21539477025128706	Slac_5	0.23656388427435843	Slac_17	0.021117990139926306	Aque_13	0.16449891694493005	Slac_13	0.1225417378996948	Slac_16	0.269839513865764	Aque_18	0.2044541003714316	Aque_4	0.09580551585712457	Aque_7	0.010540734027575984	Aque_3	0.14313870522951921	Aque_18	0.09872905245934405	Aque_15	0.05075907792570714	Slac_9	0.18465330994774137	Slac_5	0.0872378165954142	Aque_0	0.11271761997392457	Slac_9	0.14949503836345862	Aque_1	0.04359153303069138	Slac_2	0.058362291737335	Slac_1	0.046678306237858354	Slac_12	0.024539889975445463	Aque_7	0.010116242601684521
Slac_7	0.3500090150960542	Aque_9	0.19278849035939144	Aque_2	0.29965003972046644	Slac_5	0.09335681636268875	Slac_3	0.29965003972046644	Aque_6	0.5292593078653187	Aque_20	0.22682848417538146	Slac_4	0.6680739985666178	Slac_10	0.08200441290545832	Aque_2	0.19156842535284163	Aque_4	0.23656388427435843	Aque_4	0.4023962402999156	Slac_21	0.38094431802929263	Aque_9	0.4110981911637254	Aque_7	0.3011203718522789	Aque_15	0.23576321213883616	Slac_0	0.2760978214016999	Aque_17	0.047378611451232865	Slac_2	0.41258404723440006	Aque_12	0.14698088646638785	Slac_4	0.39913913518650385	Slac_6	0.39409210424855223	Aque_3	0.40408147354163004	Aque_4	0.15021239641801745	Slac_25	0.16716734152972873	Slac_9	0.012854448995760132	Aque_3	0.2712119310906667	Slac_1	0.024284306830599168	Slac_19	0.06005928693813321	Aque_13	0.20255103749549538	Slac_18	0.017540671769448787	Slac_18	0.008066884641824446	Aque_2	0.08954068319817021	Aque_0	0.29997235018844837	Slac_16	0.19278849035939144	Aque_13	0.16988407227003063	Slac_13	0.20624420415755362	Slac_7	0.020851966894924155	Aque_3	0.13242701960076247	Slac_19	0.06209430954190972	Slac_24	0.20493466071730232	Aque_7	0.15246501945828123	Aque_20	0.06209430954190972	Aque_25	0.007193794630615737	Aque_13	0.08115585958703213	Aque_11	0.03817131970084938	Aque_18	0.0428487175621753	Slac_13	0.12881893682168016	Slac_7	0.06634239341858109	Aque_6	0.06117348933721324	Slac_1	0.11949408203887468	Aque_2	0.01483331503106564	Slac_6	0.03696835406480865	Slac_0	0.025790378962379557	Slac_10	0.02421861014621804	Aque_3	0.008524481609466018
Slac_10	0.3011203718522789	Aque_11	0.0294989770935715	Aque_0	0.19104240196424715	Slac_6	0.02375612791168754	Slac_18	0.20844281642015422	Aque_24	0.09502768201309418	Aque_10	0.18465330994774137	Slac_2	0.5587388256098295	Slac_25	0.03817131970084938	Aque_7	0.04730955674284691	Aque_10	0.2207778987460581	Aque_20	0.3911256795150635	Slac_25	0.2795522710192643	Aque_2	0.35890533543031344	Aque_9	0.2186138140484175	Aque_8	0.197252973408863	Slac_3	0.19104240196424715	Aque_2	0.03104110765807693	Slac_11	0.3475679225681428	Aque_1	0.03932429552481018	Slac_15	0.3559604305878611	Slac_1	0.37869305260820113	Aque_4	0.26981123619757197	Aque_0	0.0469293306131961	Slac_28	0.1351086687477234	Slac_1	0.01014196595669789	Aque_18	0.12629642141143663	Slac_4	0.018437245197790383	Slac_3	0.05008699378835542	Aque_4	0.2007668848335978	Slac_7	0.011151496376703509	Slac_22	0.007490816607190425	Aque_1	0.0646400499921868	Aque_8	0.18793990839518343	Slac_7	0.17500132536425048	Aque_4	0.08922044430383366	Slac_6	0.2007668848335978	Slac_12	0.004354638323189138	Aque_23	0.12938011860569024	Slac_5	0.031732868825724486	Slac_18	0.14698088646638785	Aque_12	0.11076628953201587	Aque_23	0.06005928693813321	Aque_11	0.004501189569869233	Aque_4	0.027820531043354763	Aque_7	0.020396896681917787	Aque_8	0.040854691920974726	Slac_4	0.06686313570912868	Slac_24	0.05075907792570714	Aque_3	0.05236971893766558	Slac_5	0.08634604678454477	Aque_0	0.00182612548648193	Slac_1	0.023800011412245244	Slac_18	0.007012738698727214	Slac_3	0.01710158015513897	Aque_6	0.007002468398900401
Slac_17	0.15246501945828123	Aque_18	0.013026584475419605	Aque_7	0.1370792494202124	Slac_4	0.019720043407902184	Slac_17	0.20584874459007835	Aque_11	0.03347981305573107	Aque_8	0.14949503836345862	Slac_15	0.5199173172162032	Slac_20	0.03347981305573107	Aque_9	0.004056407120177611	Aque_18	0.1684874368981757	Aque_3	0.37869305260820113	Slac_22	0.21415321884106317	Aque_0	0.2760978214016999	Aque_2	0.10329169459687508	Aque_4	0.1909304619159854	Slac_23	0.1635942614806001	Aque_4	0.030889962148670548	Slac_14	0.30173928737621536	Aque_21	0.02522426864327726	Slac_9	0.263391509159795	Slac_15	0.2712119310906667	Aque_15	0.09188486718958475	Aque_9	0.04374026273480648	Slac_12	0.11530978186980823	Slac_4	0.0027754393487720267	Aque_4	0.08035216815348098	Slac_7	0.01772241547653059	Slac_2	0.041837720602754556	Aque_15	0.041395609214885803	Slac_10	0.008819188617912475	Slac_10	0.006665854329716864	Aque_6	0.052753745204841704	Aque_9	0.17500132536425048	Slac_4	0.10114272400785966	Aque_15	0.0343613327396839	Slac_4	0.1909304619159854	Slac_18	0.0013681548171523036	Aque_10	0.12881893682168016	Slac_4	0.02817703282305794	Slac_17	0.11076628953201587	Aque_1	0.07195002333656259	Aque_10	0.0583753905822512	Aque_18	0.004038845381263572	Aque_15	0.019157284240578977	Aque_2	0.014541080986663946	Aque_7	0.019571442433673137	Slac_19	0.0583753905822512	Slac_6	0.041395609214885803	Aque_8	0.021891753549445878	Slac_24	0.040854691920974726	Aque_11	0.000510966631964264	Slac_17	0.019713803009664597	Slac_6	0.006697494892695763	Slac_8	0.011362767415107427	Aque_2	0.006830390101090466
Slac_3	0.1370792494202124	Aque_21	0.0070657270007926255	Aque_1	0.09718529368045778	Slac_1	0.01696214012377567	Slac_21	0.19156842535284163	Aque_22	0.0061352328179371685	Aque_3	0.1242043129476095	Slac_11	0.4088917942662606	Slac_16	0.0294989770935715	Aque_6	0.0022611563787050637	Aque_14	0.09335681636268875	Aque_10	0.238788736501821	Slac_3	0.09718529368045778	Aque_25	0.06544422929390757	Aque_11	0.08200441290545832	Aque_18	0.16464226514668384	Slac_22	0.11271761997392457	Aque_21	0.024539889975445463	Slac_17	0.2044541003714316	Aque_0	0.021112397602945965	Slac_6	0.20255103749549538	Slac_11	0.21539477025128706	Aque_19	0.058362291737335	Aque_7	0.042430959850145264	Slac_22	0.06117348933721324	Slac_13	0.002537453714599068	Aque_15	0.04080478624629421	Slac_10	0.012877418799198959	Slac_9	0.041330881764479036	Aque_19	0.03696835406480865	Slac_3	0.0074533264635871874	Slac_20	0.0061352328179371685	Aque_7	0.03665685821302415	Aque_1	0.08643265182635748	Slac_1	0.0892961200591301	Aque_10	0.02676596678400095	Slac_8	0.15021239641801745	Slac_0	0.00082987852529522	Aque_20	0.1225417378996948	Slac_22	0.0038625619947705433	Slac_4	0.06528078476025152	Aque_9	0.055254779818813195	Aque_3	0.034268543742063236	Aque_0	0.00396418587076734	Aque_10	0.008868319511105739	Aque_9	0.005372835301547872	Aque_9	0.01011943937941295	Slac_2	0.05030240366467307	Slac_15	0.04080478624629421	Aque_13	0.01738035014328533	Slac_13	0.04013228045341913	Aque_7	0.0005103752764831333	Slac_11	0.01261385670872904	Slac_13	0.0046167835694184405	Slac_6	0.008442605278323018	Aque_4	0.005430698827280456
Slac_21	0.04730955674284691	Aque_1	0.006762656598306037	Aque_4	0.08857054138868449	Slac_2	0.008958017990811775	Slac_22	0.17165395219020607	Aque_18	0.0057631398061245885	Aque_4	0.101132101605239	Slac_13	0.39387785402164727	Slac_26	0.013909327981035394	Aque_17	0.0002776085771391054	Aque_15	0.0872378165954142	Aque_8	0.11949408203887468	Slac_7	0.08643265182635748	Aque_12	0.044495929863773896	Aque_21	0.02421861014621804	Aque_19	0.11888172098872807	Slac_8	0.0469293306131961	Aque_3	0.018574222929219453	Slac_5	0.1684874368981757	Aque_25	0.017540671769448787	Slac_11	0.16988407227003063	Slac_8	0.1692875368461327	Aque_10	0.05030240366467307	Aque_1	0.020380070717994067	Slac_23	0.052753745204841704	Slac_7	0.0021298963513450963	Aque_10	0.0295328633181768	Slac_6	0.0035227352411621262	Slac_5	0.0338662985965744	Aque_14	0.02375612791168754	Slac_27	0.007193794630615737	Slac_26	0.004611151293604238	Aque_9	0.009242145638250873	Aque_23	0.06994513679564585	Slac_3	0.057608022037305875	Aque_22	0.015381906324400766	Slac_9	0.101132101605239	Slac_26	0.00042216672336416227	Aque_9	0.04796695244184106	Slac_8	0.0033640717661936543	Slac_1	0.057071865956549075	Aque_16	0.05361505663231454	Aque_8	0.02008759640427396	Aque_16	0.0021705095831259977	Aque_19	0.0034145971519657127	Aque_0	0.00485562627030098	Aque_19	0.004073112287970194	Slac_15	0.0295328633181768	Slac_11	0.0343613327396839	Aque_15	0.0074911210469621485	Slac_2	0.02422033430427441	Aque_10	0.00046281974764862503	Slac_9	0.009309833325868279	Slac_4	0.0018930634456885583	Slac_16	0.0070657270007926255	Aque_0	0.005421028218099946
Slac_13	0.04349243668178791	Aque_2	0.0023331670491234134	Aque_26	0.06312971668271258	Slac_13	0.005101677097478209	Slac_10	0.10329169459687508	Aque_7	0.003463324470395238	Aque_23	0.041330881764479036	Slac_6	0.36829277508645	Slac_7	0.009956713764528191	Aque_15	0.0	Aque_8	0.08634604678454477	Aque_9	0.0892961200591301	Slac_17	0.07195002333656259	Aque_26	0.025790378962379557	Aque_12	0.02386386572175855	Aque_9	0.10114272400785966	Slac_1	0.033516785455968985	Aque_1	0.010625198375212603	Slac_4	0.16464226514668384	Aque_22	0.008066884641824446	Slac_13	0.16449891694493005	Slac_14	0.14313870522951921	Aque_23	0.041837720602754556	Aque_2	0.017936085045333887	Slac_7	0.02265802585941613	Slac_5	0.0014548645439431968	Aque_23	0.019050257871298614	Slac_9	0.0025104806438180573	Slac_6	0.01917970319640791	Aque_23	0.01917970319640791	Slac_12	0.00137119156751594	Slac_12	0.004170295436053761	Aque_11	0.008336237437591347	Aque_26	0.06934378778366937	Slac_17	0.055254779818813195	Aque_8	0.01505251927120039	Slac_19	0.09580551585712457	Slac_10	0.00038125996478660803	Aque_7	0.04349243668178791	Slac_15	0.0029139043657032673	Slac_0	0.044495929863773896	Aque_3	0.03336110920716734	Aque_12	0.00878944916675804	Aque_2	0.0017693717598137246	Aque_21	0.0014224869310669604	Aque_19	0.0029867497775221854	Aque_5	0.002925407059471335	Slac_11	0.02676596678400095	Slac_9	0.024043284716179145	Aque_22	0.007490816607190425	Slac_17	0.022419899121179164	Aque_12	0.0002315534635040152	Slac_7	0.008751525884844392	Slac_8	0.0010940590756679728	Slac_1	0.005382345524025981	Aque_18	0.0049187396982600575
