	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_29	Slac_3	Slac_30	Slac_31	Slac_32	Slac_33	Slac_34	Slac_35	Slac_36	Slac_37	Slac_38	Slac_39	Slac_4	Slac_40	Slac_41	Slac_42	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9
Scil_31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10327392894468027	0.030324609524958322	0.006454149633983752	0.004195666700637082	0.010999311091814427	0.005040460762945162	0.007069131642142794	0.021929603461290685	0.016860076720920388	0.0003414335318510705	0.002122740602029713	0.00977685835515345	0.030502006112840884	0.0035070880291975886	0.00774850556631392	0.009203170477999352	0.00466742228099838	0.0031893551984369896	0.015424644408938638	0.0028222253177932356	0.009569511293799135	0.0035655178423045844	0.0035302905300125297	0.0015800815872907378	0.02130731046791078	0.00032949463221807385	0.02213545203919262	0.0011010459950101608	0.002066695865218833	0.0011351718787396092	0.0001055803159188974	0.0	0.0018914468688488143	0.0008949072905674253	0.012500209740668391	0.0019950916837274636	0.01908372889807077	0.0005511366059897464	0.008946185273780239	0.025302084751522624	0.020092464928500562	0.013597563657727818	0.029664997618776372
Scil_32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4440949146794789	0.434054311935639	0.020450391658024075	0.18346160378546036	0.00470159353749081	0.016870884427735742	0.0	0.0	0.044612566877352	0.012685273734341126	0.0	0.012790852243130665	0.42632789142331484	0.004068645650871956	0.09632490243761938	0.0	0.018101853706960887	0.0	0.0	0.10509509636513459	0.023813800437431316	0.015479658099873252	0.12264797314794271	0.3498812596918276	0.0	0.0	0.0	0.0631005881804027	0.01966073391790039	0.0	0.0	0.0	0.009882829834400838	0.03351366035378737	0.0	0.0	0.0	0.0	0.33567117186638795	0.3468751357821172	0.04833737029229308	0.002196260863312216	0.0
Scil_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46597974841338685	0.16581437009474037	0.05401301391161369	0.1214612301467773	0.0817967600963842	0.05751778112788815	0.009021108952748134	0.1764159882258997	0.10194147865770065	0.029093816703615626	0.022560491683864647	0.08485045861010435	0.129760570610927	0.04706058887683333	0.04585334799111937	0.059233728221526595	0.0922424098142388	0.017639940435489304	0.1589050724151151	0.08164684130211232	0.07312188938640776	0.08466117551174526	0.08378312738666897	0.13272176335675565	0.35816042176916374	0.02972116741670533	0.04481072033109308	0.08028141203283504	0.041125490324130806	0.09772690178883349	0.03424261804730359	0.016674978029284214	0.03844560958979071	0.04360238955264531	0.1656589838434516	0.04491352208729996	0.1811368341291018	0.03242197811659921	0.09795131703729262	0.1143657340897591	0.10940430246002106	0.10126979390933182	0.12284231148247604
Scil_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5646649144262916	0.32668077060058043	0.07716110584801776	0.12925182893629503	0.3099628184793679	0.07938522455582095	0.004553056088948321	0.08491110066022278	0.15081435558042228	0.02313584937287496	0.005548252581217971	0.28194158276504255	0.3377990998592913	0.05629771112198264	0.067958182174256	0.06115295539879535	0.08778228440195845	0.01651183156160764	0.1556696049092307	0.06644498739948977	0.10186975094231569	0.0644399030216944	0.10320185087223925	0.0970734686051715	0.05914630897743443	0.030875389472450537	0.08790519741710542	0.06332961778007404	0.03814290015959909	0.08909688375817382	0.008925637984951272	0.015847478791764912	0.04794161982250965	0.03345835053500693	0.3134881405043466	0.00948465548853875	0.04928069594497185	0.026233528231675997	0.12240753432308496	0.35472250990647536	0.3480487116818584	0.09751310892276292	0.09363202339260972
Scil_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2465219031292488	0.08483688004973697	0.06873123952864535	0.032229507052289205	0.06593926543492626	0.040847119892226634	0.006353323913085603	0.5458417338520012	0.20236772631921288	0.01998235160753107	0.010191419685766012	0.054881095633638154	0.06814994446143846	0.037805498347591976	0.017308470599299568	0.2110580642540058	0.00911840653665905	0.1669987912819502	0.17214826624383966	0.0050620536103755335	0.03232076491983906	0.01380784808226683	0.017827512400368697	0.02634057875839818	0.31935869294761104	0.03592943898735036	0.3626127938143075	0.01723051856466102	0.022391256656283966	0.02940701090311491	0.029437203475577222	0.03209863953334283	0.01986407901030482	0.007821738585894477	0.11306047737180872	0.16747701360983586	0.013181989190698263	0.020336742165859865	0.0195598312364512	0.07378022938518757	0.11967362297954873	0.3005282668421153	0.4580213658231602
Scil_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23945785465006245	0.06186706023670167	0.03748905347192254	0.07525742727434093	0.018716997923663218	0.05111289735953327	0.006597084213504474	0.16953798839714898	0.04713320207755197	0.027568609103039255	0.006014251669846609	0.012494370099777361	0.04754787079546088	0.02740874421314779	0.004329973902607698	0.022958688582466545	0.014905833445638974	0.03776862771004515	0.062359831870712736	0.015560966418111366	0.0167506468754287	0.023258453551703334	0.01715429308940169	0.011674806359887534	0.03957440516283758	0.004271911270021375	0.016280156599744876	0.008843960484512175	0.003654652325947519	0.2520647391186549	0.01857269038343641	0.003784676953934492	0.009717305623839642	0.0032535762905857497	0.018502382703950677	0.1204162847706292	0.8140911999578794	0.001646298288288718	0.0206434311540859	0.06336303951459224	0.025351010742213	0.11517958960212311	0.15653974096355078
Scil_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42243781829957106	0.10373434402326134	0.047028599185840375	0.03246156594307436	0.09706856909362963	0.026450481056192337	0.009814362368736805	0.08622012999989968	0.05974914606346497	0.0211918857453016	0.017863186378543856	0.07156020877753577	0.0920107744654731	0.01982875888704115	0.04981829103419572	0.02860679943089195	0.017717497405594716	0.006587066912557992	0.12142040909497165	0.019760419576233416	0.044483218223472086	0.02318442642898951	0.02560564507887325	0.03084168229325359	0.09564161402222168	0.012946271741411736	0.04354917909772527	0.02092666130862124	0.015106334315612948	0.01218764452676158	0.008222311164099773	0.012942308661396073	0.01657035442693354	0.0061662673519764346	0.19978948018922832	0.014227440075758147	0.11363176151649768	0.013729536026541731	0.06567596696161274	0.10279882452160057	0.11293840734910207	0.05260570615321297	0.07559731728151156
Scil_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3842307100536091	0.09691427986502008	0.02536172394426046	0.029091449096211974	0.05825524734392244	0.026331988462666423	0.003394239656300075	0.04634366604368377	0.04766331939173885	0.027081959030134484	0.030742915120797305	0.030732284391213487	0.08434848563830635	0.020891288301524293	0.024919403996224485	0.013296937874027531	0.012968392030912637	0.01741213789732684	0.12660933311400618	0.009037732590697276	0.04350648049681249	0.025670826095132306	0.028204629868880216	0.04575913183226355	0.07476876147958761	0.009093744478348079	0.004272136247385523	0.0252260489957348	0.01429235012378403	0.0029269136594153563	0.00654745884235257	0.004198120454120188	0.011809856025607746	0.009334475558278186	0.14415355874995361	0.0044667785626901465	0.567641917305212	0.004019446303228475	0.03775311164760973	0.10055903844317789	0.05395334864894628	0.03587643929663852	0.04758570827689303
Slac_0	0.5541053412341195	0.24382579595342246	0.4517259456787882	0.1564977499678663	0.2629617093098323	0.165347874227082	0.20609919101180604	0.0	0.04180656712839903	0.25904236106447287	0.12392838726835417	0.691789349700355	0.497286248246587	0.17551986348776172	0.008305528886884744	0.0493604238292032	0.06035003386435177	0.6088302329537317	0.001074966936524136	0.008001163300919937	0.5783336883074502	0.012564006555203436	0.024693336507328276	0.4437221581379668	0.014098352614303603	0.10327392894468027	0.4440949146794789	0.46597974841338685	0.5646649144262916	0.2465219031292488	0.23945785465006245	0.42243781829957106	0.3842307100536091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_1	0.27860566451355623	0.14242443937446828	0.13160141140997528	0.07040507635294307	0.06060079113297308	0.07736078460400544	0.052808052497925285	0.01445939281353758	0.02552195958500105	0.090776999149648	0.05222160846438397	0.144769047571356	0.11644536898992341	0.03454801909974852	0.0009034036040246754	0.035666454235504255	0.04419524983122846	0.08434644533689227	0.0013986288329657466	0.01604880235252105	0.2938979136195061	0.0009791150850832642	0.0041967141410777726	0.30724029597719904	0.04252222456374799	0.030324609524958322	0.434054311935639	0.16581437009474037	0.32668077060058043	0.08483688004973697	0.06186706023670167	0.10373434402326134	0.09691427986502008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_10	0.10904467381141918	0.1218618341902519	0.05724373844708086	0.0746203343870204	0.029026622239076684	0.03387531814042785	0.012159047914086115	0.2490292188489923	0.020862027407162042	0.046747481649814085	0.029527343707629224	0.009013808686625855	0.05819403276871763	0.05587078936283533	0.6902118650775755	0.030988022073843446	0.026179195308685475	0.018941662468070282	0.23429377025831039	0.792633389547812	0.011904065818718562	0.51745525763636	0.016823017482283147	0.10510536954212797	0.06990120617056746	0.006454149633983752	0.020450391658024075	0.05401301391161369	0.07716110584801776	0.06873123952864535	0.03748905347192254	0.047028599185840375	0.02536172394426046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_11	0.10745208139904168	0.1529809412448993	0.09190286088607157	0.0605099508470468	0.03404662065618087	0.06527319996102322	0.02276215421559196	0.0004929820825989631	0.020693233586473382	0.04766592457337038	0.014329994301577473	0.09466439997118288	0.06893435245872766	0.030630582514236955	0.00023035247699713037	0.007494558508206697	0.02673546186470399	0.03496845331502539	0.0005903789200752323	0.009167368805039945	0.12437017344403871	0.001236066217030435	0.002040748286711766	0.28065866257230915	0.011797322808795403	0.004195666700637082	0.18346160378546036	0.1214612301467773	0.12925182893629503	0.032229507052289205	0.07525742727434093	0.03246156594307436	0.029091449096211974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_12	0.3810315831669988	0.038553910800360136	0.06341659854725347	0.07706577152831184	0.03805556151586002	0.03147964937776347	0.013833099009821923	0.003076128797078085	0.018365258539686645	0.299328461974019	0.03668796423128871	0.029256117177154494	0.08010962706483454	0.031838445755069514	0.007613583252828081	0.24185472053600043	0.022231758051692575	0.024913205871844476	0.030966770767552988	0.006182471775306785	0.010110575149262183	0.00228250640485308	0.006447599137758543	0.07050255164108983	0.004682640614937585	0.010999311091814427	0.00470159353749081	0.0817967600963842	0.3099628184793679	0.06593926543492626	0.018716997923663218	0.09706856909362963	0.05825524734392244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_13	0.08605521224162783	0.11563526965782145	0.05349116837703386	0.05471529240502584	0.02594849880052889	0.02783625258687002	0.010728757310360798	0.27095921321980343	0.022537483194246546	0.22770318420527777	0.015467198120529237	0.021885826978674902	0.047826411813545154	0.026281070828205782	0.6247116238091216	0.015721150583758142	0.01968413139536306	0.0308503252657067	0.17615922615076954	0.4903803237921771	0.017066015123372337	0.14139120373039687	0.007124662488917924	0.14918514813471434	0.06692352377630274	0.005040460762945162	0.016870884427735742	0.05751778112788815	0.07938522455582095	0.040847119892226634	0.05111289735953327	0.026450481056192337	0.026331988462666423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_14	0.02258492047831179	0.006125021040928971	0.0110183757325364	0.004290946026676736	0.005033815647425803	0.011932492617966809	0.002094575265916423	0.9982874548867136	0.0029549097281224334	0.005223934483271751	0.013419475810155354	0.00016944413115969214	0.017164052156285713	0.0016344090871509686	0.011107411463461638	0.001053502118498334	0.006232072638068511	0.0001474014992023765	0.007368400676143498	0.0030417508851665613	0.0002051708237645093	0.0	0.0027150710690406	0.022704317335365792	0.1581984440130474	0.007069131642142794	0.0	0.009021108952748134	0.004553056088948321	0.006353323913085603	0.006597084213504474	0.009814362368736805	0.003394239656300075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_15	0.07787173248429181	0.2130476588459042	0.06561215569524852	0.16269392146327064	0.11783389152237651	0.20774482000927225	0.02509643219658427	0.3818988718775202	0.07621214568029651	0.0	0.027816727369105138	0.0	0.170482245751608	0.11410191617680343	0.08349581828749533	0.004832727237886287	0.047847220134878764	0.0	0.011357696361811278	0.036206248507571995	0.0	0.03348046810938397	0.061273220598036915	0.22094333256470594	0.2183237637430929	0.021929603461290685	0.0	0.1764159882258997	0.08491110066022278	0.5458417338520012	0.16953798839714898	0.08622012999989968	0.04634366604368377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_16	0.17093598436579022	0.08977661130511859	0.07228963836177285	0.05230158909906239	0.030793994015590152	0.03607881239458653	0.025865462469158988	0.06202455014545903	0.014259986526188378	0.03460638476275716	0.02283637531671424	0.02498433561246249	0.08982204433863986	0.025343333941197498	0.08877983345078755	0.040642912677824314	0.02512058935453134	0.020132961677754295	0.01065894587700969	0.06454609889557275	0.04340497629986305	0.00290130574091967	0.010962859253156156	0.1595777019045113	0.0421279535850312	0.016860076720920388	0.044612566877352	0.10194147865770065	0.15081435558042228	0.20236772631921288	0.04713320207755197	0.05974914606346497	0.04766331939173885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_17	0.053559795565966774	0.05777576456742587	0.028393979023528963	0.06721256150795482	0.03779962197995265	0.033583893645161254	0.028638511039259223	0.28383957148159694	0.05409575716948676	0.015805898459053662	0.01725157456193838	0.005316521881492827	0.04744759605085333	0.026181595202681957	0.5147931176376824	0.03589547729513841	0.016760711656894182	0.00513872615242432	0.7316397339701612	0.10618731504559213	0.011182275399702454	0.005805502001966446	0.008248877992089542	0.055110187853474525	0.1952647839615693	0.0003414335318510705	0.012685273734341126	0.029093816703615626	0.02313584937287496	0.01998235160753107	0.027568609103039255	0.0211918857453016	0.027081959030134484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_18	0.0934685008443145	0.06482099841530647	0.01829192468592234	0.04342309649617782	0.017526742866446197	0.023724856372658896	0.006063830326524774	0.040624800631429175	0.010821226148594225	0.01936333739694043	0.015855216333312692	0.0016445553727716157	0.04483372384258778	0.024712006163628453	0.4253334963172515	0.005348741027446419	0.010644669492636306	0.006202441228912889	0.02836867528634836	0.7894847155531137	0.000717133894824692	0.4645085270498213	0.021751912099365434	0.06936143689840235	0.007959595773961629	0.002122740602029713	0.0	0.022560491683864647	0.005548252581217971	0.010191419685766012	0.006014251669846609	0.017863186378543856	0.030742915120797305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_19	0.18010410986568848	0.04622090490052472	0.06087693781606794	0.041168164544338026	0.02932084997279033	0.022885914698005633	0.016213086289831646	0.0	0.007221275020672803	0.1277893733459826	0.025449290525471447	0.1750173242656189	0.05552001078790699	0.02901306750088823	0.009499266354121443	0.1554355536225523	0.012015085217829085	0.13799956947919276	0.0	0.00871395706471983	0.05180710267115006	0.0010789462878346956	0.004871431909510812	0.058780271999935574	0.001743680684484317	0.00977685835515345	0.012790852243130665	0.08485045861010435	0.28194158276504255	0.054881095633638154	0.012494370099777361	0.07156020877753577	0.030732284391213487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_2	0.26373511875747147	0.06412631952554612	0.1255113660669988	0.04889474918050821	0.048417037416957756	0.04464082307453278	0.0490641566688504	0.00015169688923983557	0.008798108850565147	0.24789001914329215	0.033063465335839703	0.34082659291242046	0.12083016042014036	0.033555636529512746	0.00025212150659962397	0.037220512467676166	0.04049418169973999	0.30847628892021384	0.0009296578935700676	0.005092152695455018	0.2934219844755301	0.0017307915768714488	0.006604507098704753	0.20139098555425602	0.03948305087233543	0.030502006112840884	0.42632789142331484	0.129760570610927	0.3377990998592913	0.06814994446143846	0.04754787079546088	0.0920107744654731	0.08434848563830635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_20	0.09705522693376077	0.08927277020028697	0.0452613992869781	0.034265717768461955	0.02155744610607134	0.017739681377887426	0.009116382147658881	0.07415725158469587	0.007115357968169399	0.07452634416895218	0.024271567195142427	0.055282956602743814	0.049543348455775946	0.036434154731818394	0.2904644570821007	0.006611882283779391	0.029216738227612126	0.051995948485270074	0.03806242942505607	0.5292756232262145	0.02022501038334725	0.18510029760428948	0.006128378819848567	0.09074833407994172	0.016379050884039282	0.0035070880291975886	0.004068645650871956	0.04706058887683333	0.05629771112198264	0.037805498347591976	0.02740874421314779	0.01982875888704115	0.020891288301524293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_21	0.08675211705384497	0.015193955516142452	0.04714840749396085	0.0015866991904823653	0.014748397085192905	0.007794036732871977	0.010867791298553522	0.0	0.0006470861978050918	0.13881733208807914	0.009809990952256658	0.3373203217036595	0.04216141654555698	0.014037903123846212	0.00022698815516598815	0.003930072256188555	0.0017312381504564545	0.3670659759615179	0.0	0.00028912336337931765	0.1328951682584307	0.0006538883923945507	0.0011653613024436367	0.041351706268866924	0.003863122805563972	0.00774850556631392	0.09632490243761938	0.04585334799111937	0.067958182174256	0.017308470599299568	0.004329973902607698	0.04981829103419572	0.024919403996224485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_22	0.06733274896644713	0.10928719780977567	0.03836750324482424	0.06314598690573046	0.013568033113743628	0.03266358152048239	0.0164810463514562	0.054170994417659935	0.011866301008807145	0.05779987329789127	0.007594787765648377	0.02291698754139681	0.03840665565851628	0.023903297825505744	0.4202730845555112	0.0018738762110806838	0.009230398575945237	0.020297359629962153	0.011994769278097454	0.10961676542330503	0.0007952164508644961	0.002490253361780848	0.014464389184047369	0.11573988041360932	0.03527915693497802	0.009203170477999352	0.0	0.059233728221526595	0.06115295539879535	0.2110580642540058	0.022958688582466545	0.02860679943089195	0.013296937874027531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_23	0.052120494393404306	0.12319793965043571	0.07461214280539522	0.0375468566834272	0.011838462573628115	0.04501019636446849	0.007158890939722584	0.0	0.005343501843194956	0.06241741000053386	0.007145469886793881	0.12526001545026966	0.034867292746918736	0.03153422112067823	0.00024395121091864104	0.004131362772917341	0.005361326550993839	0.10253541010563853	0.0	0.005306770369152393	0.04864243336654028	0.00023637168272302214	7.825210490866015e-05	0.2220221456192947	0.0	0.00466742228099838	0.018101853706960887	0.0922424098142388	0.08778228440195845	0.00911840653665905	0.014905833445638974	0.017717497405594716	0.012968392030912637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_24	0.04060845345268351	0.050763832887503156	0.014596256944898134	0.018169995154735562	0.0199421526791728	0.03814542852128287	0.01363414815994951	0.4357773303221693	0.010498949371459525	0.0026814101153831956	0.005475469887083984	0.0	0.04342046354237813	0.012840691743436905	0.06861798416597348	0.004430373639049437	0.004874585007896349	0.0	0.0026920035467000026	0.005294388985152677	0.0	0.0057037469324317785	0.008675076380487442	0.04139308609937064	0.2275371917602526	0.0031893551984369896	0.0	0.017639940435489304	0.01651183156160764	0.1669987912819502	0.03776862771004515	0.006587066912557992	0.01741213789732684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_25	0.38084163989365216	0.1715617366421865	0.06489201398992603	0.09157727042865434	0.09019097603493609	0.09352743822198438	0.03178178640514753	0.09418627770915178	0.03813769501815925	0.0	0.14755754397567614	0.0	0.15981360650807203	0.06973023204778153	0.14768854029224615	0.0728979087594666	0.03393352864201858	0.0	0.011611436930843716	0.0009089965388842828	0.0	0.003729728542547936	0.0528815763071175	0.18371665910471685	0.025510832589768113	0.015424644408938638	0.0	0.1589050724151151	0.1556696049092307	0.17214826624383966	0.062359831870712736	0.12142040909497165	0.12660933311400618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slac_26	0.0756559179419692	0.08085182107414662	0.06883161591247042	0.024791477030406926	0.011648470503913422	0.03918607523491248	0.0054317760883299746	0.0	0.00270160995304971	0.1384479029778472	0.0029552132765713725	0.04680109136859463	0.0293998950611134	0.015608370177491301	0.0	0.0010543907217964968	0.005834828884517197	0.039034818554685144	0.0	0.0015202633912938155	0.09285106100103162	0.000620010829599561	0.000563040048820417	0.20158002718158433	0.008402275313158705	0.0028222253177932356	0.10509509636513459	0.08164684130211232	0.06644498739948977	0.0050620536103755335	0.015560966418111366	0.019760419576233416	0.009037732590697276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
