Aque_7	Aque_7	Scil_20	Scil_20	Scil_10	Scil_10	Aque_5	Aque_5	Scil_1	Scil_1	Aque_1	Aque_1	Scil_2	Scil_2	Aque_12	Aque_12	Aque_6	Aque_6	Scil_13	Scil_13	Scil_24	Scil_24	Aque_8	Aque_8	Aque_2	Aque_2	Scil_14	Scil_14	Aque_11	Aque_11	Scil_9	Scil_9	Scil_3	Scil_3	Aque_25	Aque_25	Scil_16	Scil_16	Scil_7	Scil_7	Aque_13	Aque_13	Scil_15	Scil_15	Scil_28	Scil_28	Scil_4	Scil_4	Scil_8	Scil_8	Aque_18	Aque_18	Aque_3	Aque_3	Aque_0	Aque_0	Scil_5	Scil_5	Scil_35	Scil_35	Aque_23	Aque_23	Scil_31	Scil_31	Aque_10	Aque_10	Scil_0	Scil_0	Scil_18	Scil_18	Scil_6	Scil_6	Scil_12	Scil_12	Aque_4	Aque_4	Scil_17	Scil_17	Scil_23	Scil_23	Scil_11	Scil_11	Aque_20	Aque_20	Scil_29	Scil_29	Aque_17	Aque_17	Scil_21	Scil_21	Scil_36	Scil_36	Aque_14	Aque_14	Scil_30	Scil_30	Scil_27	Scil_27	Scil_34	Scil_34	Scil_26	Scil_26	Aque_24	Aque_24	Aque_9	Aque_9	Aque_15	Aque_15	Scil_22	Scil_22	Scil_19	Scil_19	Scil_37	Scil_37	Scil_32	Scil_32	Aque_26	Aque_26	Aque_19	Aque_19	Aque_16	Aque_16	Aque_22	Aque_22	Scil_25	Scil_25	Scil_33	Scil_33	Aque_21	Aque_21	Scil_38	Scil_38
Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
Scil_20	0.9347253528789479	Aque_7	0.9347253528789479	Aque_5	0.8725063611554734	Scil_10	0.8725063611554734	Aque_5	0.8180465071178501	Scil_2	0.8090502008829432	Aque_1	0.8090502008829432	Scil_20	0.7760541244960126	Scil_2	0.6999062517694764	Aque_1	0.6692378962839454	Aque_8	0.6228814057981058	Scil_24	0.6228814057981058	Scil_2	0.6070875001814116	Aque_5	0.573185994917264	Scil_20	0.5423945491151596	Aque_1	0.5415852251427122	Aque_1	0.5161426049714277	Scil_20	0.5066481034560141	Aque_1	0.5040912788635955	Aque_13	0.497594199278313	Scil_7	0.497594199278313	Aque_5	0.47273222519071023	Aque_7	0.46616831871854203	Aque_1	0.44897775041511895	Aque_18	0.4209538253108621	Scil_8	0.4209538253108621	Scil_10	0.4061517415233683	Scil_13	0.3796593548798599	Aque_5	0.35921241479991867	Aque_5	0.3426568987979369	Scil_7	0.34234461113374715	Aque_11	0.3397225874080886	Scil_10	0.3355992901781418	Aque_2	0.31107327159189196	Aque_1	0.3077033679080222	Aque_1	0.3019839188252833	Aque_1	0.28109757608464325	Scil_10	0.26893138170857095	Aque_5	0.26644860279398613	Aque_8	0.24911104239745016	Aque_1	0.22307362914974593	Scil_7	0.2039684277362705	Aque_17	0.19558618334766417	Scil_29	0.19558618334766417	Aque_5	0.1896165951276621	Aque_17	0.17000520568363492	Scil_30	0.15809326833694198	Aque_14	0.15809326833694198	Aque_18	0.15175834754161951	Aque_5	0.13214423169953698	Aque_1	0.13143781935431348	Scil_29	0.12372092261119198	Scil_20	0.11639627378763498	Scil_10	0.10749843064150695	Aque_5	0.08923425861229148	Aque_13	0.07856776354892274	Aque_18	0.07145580666272773	Aque_2	0.05406252129761764	Scil_21	0.04615265586125903	Scil_24	0.044608243278724945	Scil_24	0.03874300926068576	Scil_28	0.03599164622834095	Aque_0	0.028653339858008487	Aque_18	0.02631635482492971	Scil_9	0.019458214812277937	Aque_5	0.011544053681185773
Scil_28	0.46616831871854203	Aque_12	0.7760541244960126	Aque_3	0.4061517415233683	Scil_1	0.8180465071178501	Aque_3	0.377566022797678	Scil_13	0.6692378962839454	Aque_6	0.6999062517694764	Scil_24	0.12970913574295245	Scil_13	0.22467368686758107	Aque_0	0.3796593548798599	Aque_4	0.1856894273608476	Scil_23	0.24911104239745016	Scil_4	0.3491415562190681	Aque_13	0.05710385093169782	Scil_31	0.3397225874080886	Aque_2	0.17721687319593285	Aque_2	0.28834770449153213	Scil_6	0.008389211611852122	Aque_2	0.23818971828009344	Aque_5	0.4261025655886276	Scil_1	0.3655912455527596	Aque_3	0.2313409568483921	Aque_9	0.09528568479339136	Aque_2	0.3491415562190681	Aque_1	0.12284104810079428	Scil_0	0.2947127437420267	Scil_1	0.377566022797678	Scil_2	0.2985910958379468	Aque_13	0.2830608292001793	Aque_10	0.11480749576873321	Scil_25	0.02698681453752918	Aque_0	0.03485585544472654	Scil_23	0.17820473400973705	Aque_18	0.2947127437420267	Aque_2	0.12679034723498214	Aque_2	0.27084434015367065	Aque_2	0.15099540397893504	Scil_24	0.1856894273608476	Aque_1	0.14375727532994384	Aque_5	0.22985607967049487	Aque_2	0.13042863538790092	Scil_1	0.17594325276671	Aque_24	0.12372092261119198	Scil_36	0.17000520568363492	Aque_17	0.0638249782794095	Aque_23	0.013588279997733247	Scil_10	0.09424098983429374	Aque_17	0.02159361827889409	Aque_1	0.01586134405513253	Aque_17	0.03374250570761356	Aque_2	0.10853507945952463	Scil_6	0.03070646714931082	Scil_12	0.10130215593711918	Scil_23	0.07580098149410322	Aque_13	0.07370152462562253	Aque_3	0.06568411559928708	Aque_1	0.012538102731787664	Aque_0	0.029292588690146275	Scil_0	0.021082829983952583	Scil_23	0.012117969942310637	Scil_33	0.02279433291726892	Scil_20	0.03385846432505048	Aque_2	0.027712776567862835	Aque_16	0.02279433291726892	Scil_6	0.018390546267161134	Aque_10	0.004926077630578429
Scil_12	0.06959428019875759	Aque_11	0.5423945491151596	Aque_10	0.3355992901781418	Scil_14	0.573185994917264	Aque_13	0.3655912455527596	Scil_9	0.5415852251427122	Aque_2	0.6070875001814116	Scil_23	0.010132974257322689	Scil_3	0.22007845002908905	Aque_6	0.22467368686758107	Aque_12	0.12970913574295245	Scil_1	0.12637652259540005	Scil_0	0.31107327159189196	Aque_3	0.04999874869531144	Scil_11	0.04640970071460336	Aque_18	0.0711499582828806	Aque_6	0.22007845002908905	Scil_3	0.007532559606708729	Aque_18	0.061641475320230565	Aque_23	0.34234461113374715	Scil_5	0.2830608292001793	Aque_13	0.22042818677760265	Aque_11	0.03987885768506149	Aque_18	0.18781872844865666	Aque_2	0.11259980715379092	Scil_4	0.18781872844865666	Scil_15	0.2313409568483921	Scil_12	0.05946051496882947	Aque_3	0.11570584474749143	Aque_20	0.045929318073849416	Scil_15	0.024063133412497956	Aque_2	0.0329312321884634	Scil_35	0.11480749576873321	Aque_1	0.25256615281583283	Aque_18	0.09218972775070824	Aque_18	0.08290105659504492	Aque_18	0.12410319121377471	Scil_1	0.1509152260063354	Aque_6	0.12328467293250567	Aque_10	0.17820473400973705	Aque_18	0.08929719354951005	Scil_15	0.10970585737376788	Aque_2	0.1117633643722172	Scil_10	0.08346323755986489	Aque_13	0.04754385578417973	Aque_3	0.010748616364651263	Scil_8	0.027889227571640928	Aque_2	0.020191342612210013	Aque_2	0.014892588514352567	Aque_13	0.024746775775467512	Aque_6	0.05068892324726554	Scil_30	0.01864491041109454	Scil_28	0.09528568479339136	Scil_24	0.07377595158173351	Aque_4	0.05328876738837331	Aque_4	0.05573006230061278	Aque_6	0.009933866035580089	Aque_3	0.02700418341307841	Scil_4	0.0200368599438095	Scil_10	0.0115176669792843	Scil_20	0.017293406123753442	Scil_0	0.0203927908002123	Aque_23	0.02698681453752918	Aque_14	0.013685364342202955	Scil_11	0.01631521084008749	Aque_4	0.002900776404550395
Scil_11	0.03803475222045751	Aque_25	0.5066481034560141	Aque_4	0.26893138170857095	Scil_15	0.47273222519071023	Aque_20	0.17594325276671	Scil_3	0.5161426049714277	Aque_0	0.2985910958379468	Scil_12	0.0036294256376810537	Scil_0	0.16212756787416865	Aque_2	0.07748071579647395	Aque_15	0.07377595158173351	Scil_10	0.05546693210753648	Scil_3	0.28834770449153213	Aque_4	0.022025543046105135	Scil_28	0.03987885768506149	Aque_6	0.07065735851837808	Aque_18	0.124987913305928	Scil_8	0.006678878402371337	Aque_6	0.032253064848304626	Aque_20	0.2039684277362705	Scil_10	0.2369106155723985	Aque_20	0.10970585737376788	Aque_22	0.03599164622834095	Aque_6	0.10702847994553759	Aque_6	0.0895624016398428	Scil_27	0.15175834754161951	Scil_7	0.17252911286895248	Scil_19	0.0351853289231606	Aque_9	0.06835245425001447	Aque_4	0.043476334857001545	Scil_22	0.023114806656184088	Aque_7	0.017831575028960052	Scil_24	0.046179170706720105	Aque_6	0.16212756787416865	Aque_6	0.04604246420504562	Aque_6	0.07144943639331283	Aque_3	0.11909013168083152	Scil_7	0.08941156138050084	Aque_3	0.056007966477134165	Aque_15	0.07580098149410322	Aque_6	0.08885117442171239	Scil_35	0.045929318073849416	Aque_18	0.07549462719385473	Scil_21	0.0638249782794095	Aque_26	0.04615265586125903	Aque_8	0.005180351132167679	Scil_19	0.02743303288481675	Aque_24	0.01864491041109454	Aque_6	0.007341525857632749	Aque_3	0.005369677245572732	Aque_18	0.04099508723850728	Scil_2	0.013623014584844856	Scil_5	0.06835245425001447	Scil_1	0.05613924958100584	Aque_3	0.05107664953366586	Aque_5	0.05410835601248816	Aque_2	0.007145185434431485	Aque_20	0.025370504309166497	Scil_8	0.016076401691900152	Scil_28	0.010374036444014044	Scil_28	0.011132725043808609	Scil_11	0.01956343579634436	Aque_14	0.02521138830700928	Aque_7	0.011495817225398282	Scil_0	0.01607201707750224	Aque_14	0.001162262287108333
Scil_9	0.03485240748239489	Aque_9	0.11639627378763498	Aque_13	0.2369106155723985	Scil_7	0.4261025655886276	Aque_4	0.1509152260063354	Scil_16	0.5040912788635955	Aque_11	0.02672517919367424	Scil_19	0.0032450165265027983	Scil_17	0.12328467293250567	Aque_13	0.036236132074442116	Aque_3	0.046559156070311455	Scil_22	0.027375456124445353	Scil_6	0.27084434015367065	Aque_10	0.01592541860791152	Scil_2	0.02672517919367424	Aque_7	0.03485240748239489	Aque_0	0.024209279068145455	Scil_34	0.005216439652168132	Aque_22	0.009132139087690994	Aque_3	0.17252911286895248	Scil_15	0.22042818677760265	Aque_9	0.040195020287886934	Aque_8	0.020540770979289837	Aque_26	0.0200368599438095	Aque_14	0.027889227571640928	Scil_3	0.124987913305928	Scil_12	0.11909013168083152	Scil_31	0.03485585544472654	Aque_20	0.04309231533991923	Aque_3	0.013710862822342943	Scil_5	0.02297365484090159	Aque_22	0.006870902735752407	Scil_1	0.04468992991099156	Aque_26	0.021082829983952583	Aque_17	0.02817983172653566	Aque_24	0.03070646714931082	Aque_9	0.10130215593711918	Scil_19	0.05573006230061278	Aque_2	0.04953898976543287	Aque_4	0.05106544126253002	Aque_9	0.0594163953832539	Scil_5	0.04309231533991923	Aque_1	0.04642418425811619	Scil_34	0.03374250570761356	Aque_0	0.030313792704124966	Aque_13	0.0043607037350789895	Scil_25	0.02521138830700928	Aque_18	0.0063876592558853775	Aque_21	0.0026113183469113578	Aque_25	0.005216439652168132	Aque_9	0.027388193634296055	Scil_4	0.009247494044915448	Scil_11	0.0594163953832539	Scil_22	0.03797856613620168	Aque_15	0.03797856613620168	Aque_0	0.0351853289231606	Aque_0	0.00376873997479048	Aque_7	0.024262517691368907	Scil_22	0.015126703581916734	Scil_7	0.010311560965186423	Scil_11	0.01050895663467983	Scil_16	0.009132139087690994	Aque_1	0.024294860509527498	Aque_10	0.006731894817979742	Scil_8	0.0157956357634982	Aque_8	0.0009705164994826064
Scil_32	0.024262517691368907	Aque_22	0.03385846432505048	Aque_15	0.10749843064150695	Scil_5	0.35921241479991867	Aque_8	0.12637652259540005	Scil_4	0.44897775041511895	Aque_24	0.013623014584844856	Scil_31	0.003194587017496539	Scil_4	0.10702847994553759	Aque_17	0.024593338422279433	Aque_10	0.046179170706720105	Scil_20	0.025133154023221534	Scil_16	0.23818971828009344	Aque_26	0.011894856567528082	Scil_9	0.02261626177683532	Aque_11	0.02261626177683532	Aque_11	0.008335257556350128	Scil_0	0.0010735443014345794	Aque_9	0.009037718908689712	Aque_4	0.08941156138050084	Scil_19	0.07856776354892274	Aque_23	0.024063133412497956	Aque_16	0.011132725043808609	Aque_11	0.010042257418371583	Aque_26	0.016076401691900152	Scil_12	0.12410319121377471	Scil_5	0.11570584474749143	Scil_21	0.030313792704124966	Aque_4	0.03245765749459735	Aque_8	0.013227711945302898	Scil_10	0.020159689177696883	Aque_6	0.005073826624253594	Scil_7	0.042988652946191606	Aque_22	0.0203927908002123	Aque_10	0.02334784982875699	Aque_21	0.018390546267161134	Aque_6	0.07447670170134155	Scil_22	0.05328876738837331	Aque_13	0.049166931629091984	Aque_3	0.0348182618296476	Aque_11	0.04640970071460336	Scil_10	0.03931891133573552	Aque_6	0.01656260956418663	Scil_18	0.02817983172653566	Aque_3	0.02771637722116723	Aque_4	0.004251198699438599	Scil_11	0.024398906517544842	Aque_6	0.005834497585195884	Aque_11	0.0025057913614088827	Aque_4	0.004009679379324173	Aque_11	0.006738816423578489	Scil_0	0.0061950568821397805	Scil_15	0.040195020287886934	Scil_12	0.03020985827808866	Aque_10	0.02739381527467641	Aque_14	0.02743303288481675	Aque_24	0.0002734539464675105	Aque_11	0.019133380995985484	Scil_9	0.014000430048840487	Scil_5	0.010041244190553794	Scil_23	0.006632790960669395	Scil_25	0.007901514587021078	Aque_4	0.020486940971480228	Aque_4	0.006356522250102435	Scil_20	0.013764647123301294	Aque_23	0.0007257711554950362
Scil_31	0.017831575028960052	Aque_8	0.025133154023221534	Aque_14	0.09424098983429374	Scil_35	0.3426568987979369	Aque_15	0.05613924958100584	Scil_18	0.3077033679080222	Aque_26	0.01256554393758855	Scil_32	0.0018689626456572799	Scil_8	0.0895624016398428	Aque_5	0.022508782608402573	Aque_19	0.044608243278724945	Scil_5	0.022705999195272174	Scil_9	0.17721687319593285	Aque_20	0.010131954446770891	Scil_12	0.021154899074711367	Aque_21	0.019458214812277937	Aque_23	0.008202344866595756	Scil_13	0.0006233712963804431	Aque_21	0.008009888982808033	Aque_10	0.042988652946191606	Scil_22	0.07370152462562253	Aque_15	0.020579822654212317	Aque_19	0.010374036444014044	Aque_0	0.009272134053968834	Aque_21	0.0157956357634982	Scil_18	0.09218972775070824	Scil_19	0.06568411559928708	Scil_32	0.029292588690146275	Aque_23	0.02297365484090159	Aque_15	0.007858251450467929	Scil_21	0.01645920580267226	Aque_9	0.004312820701803232	Scil_22	0.02739381527467641	Aque_11	0.019665732981094374	Aque_14	0.014701595306820863	Aque_11	0.011125626240759755	Aque_7	0.06959428019875759	Scil_23	0.05106544126253002	Aque_18	0.01900088710030946	Aque_19	0.012117969942310637	Aque_7	0.03803475222045751	Scil_32	0.025370504309166497	Aque_14	0.004487700647896013	Scil_13	0.024593338422279433	Aque_9	0.020763706652447315	Aque_24	0.0031652716766640263	Scil_18	0.014701595306820863	Aque_23	0.003924825034129173	Aque_22	0.001093787236008523	Aque_14	0.0039677370898790155	Aque_7	0.005768196901130715	Scil_9	0.005667621589070613	Scil_1	0.027632448626794814	Scil_15	0.020579822654212317	Aque_8	0.027375456124445353	Aque_18	0.025438685151802132	Aque_21	0.0002209637550010392	Aque_8	0.017565142356493268	Scil_2	0.01256554393758855	Scil_19	0.009330188302381377	Scil_8	0.006252410518212082	Scil_4	0.007264909057197078	Aque_18	0.018208752529925445	Aque_22	0.0035927435536567747	Scil_17	0.010795113688378623	Aque_15	0.0007103642603624647
Scil_33	0.011495817225398282	Aque_16	0.017293406123753442	Aque_17	0.08346323755986489	Scil_17	0.26644860279398613	Aque_10	0.04468992991099156	Scil_6	0.3019839188252833	Aque_18	0.0082431622636913	Scil_21	0.0017878093699119177	Scil_11	0.08885117442171239	Aque_3	0.0108636257447056	Aque_16	0.03874300926068576	Scil_28	0.020540770979289837	Scil_12	0.15099540397893504	Aque_18	0.009732593397564795	Scil_0	0.019665732981094374	Aque_0	0.015428881242637757	Aque_25	0.007532559606708729	Scil_21	0.0006221939122466498	Aque_11	0.0077853280218678255	Aque_17	0.017150711583926313	Scil_14	0.05710385093169782	Aque_8	0.013863680579850334	Aque_21	0.0029352119412255763	Aque_24	0.009247494044915448	Aque_25	0.006678878402371337	Scil_11	0.08929719354951005	Scil_17	0.056007966477134165	Scil_25	0.028653339858008487	Aque_8	0.022705999195272174	Aque_16	0.0036455317077635453	Scil_36	0.013588279997733247	Aque_12	0.003194587017496539	Scil_18	0.02334784982875699	Aque_0	0.018266702608341158	Aque_4	0.014070443047659264	Aque_25	0.008389211611852122	Aque_0	0.05946051496882947	Scil_35	0.043476334857001545	Aque_0	0.012919967409957383	Aque_12	0.010132974257322689	Aque_14	0.024398906517544842	Scil_12	0.016541387876037983	Aque_26	0.004020510593985321	Scil_30	0.02159361827889409	Aque_4	0.016992288703904523	Aque_20	0.002148418898360632	Scil_33	0.013685364342202955	Aque_26	0.002340178261581582	Aque_17	0.0003045581036776743	Aque_12	0.00121456953443133	Aque_22	0.0029744104956808907	Scil_36	0.0031652716766640263	Scil_26	0.027388193634296055	Scil_19	0.009929155746144374	Aque_23	0.023114806656184088	Aque_9	0.01982863587876576	Aque_11	0.00011869028680861317	Aque_4	0.01016219321849158	Scil_17	0.0119309788478827	Scil_20	0.008582617778969338	Scil_22	0.006170533962334334	Scil_31	0.006870902735752407	Aque_9	0.012052726052289454	Aque_19	0.002870070959983804	Scil_12	0.010012458316949956	Aque_2	0.00042726695871216064
Scil_21	0.010071566496610354	Aque_21	0.013764647123301294	Aque_8	0.05546693210753648	Scil_23	0.22985607967049487	Aque_9	0.027632448626794814	Scil_12	0.28109757608464325	Aque_9	0.0007660911953252263	Scil_28	0.0017103729583754774	Scil_12	0.07447670170134155	Aque_4	0.008912644881630915	Aque_5	0.007342381613743712	Scil_32	0.017565142356493268	Scil_11	0.13042863538790092	Aque_9	0.008917881091734808	Scil_32	0.019133380995985484	Aque_26	0.014000430048840487	Aque_21	0.0066023663780175445	Scil_2	0.0005883022198944136	Aque_7	0.005437693087927927	Aque_0	0.011868178489306117	Scil_17	0.049166931629091984	Aque_4	0.012373113956529647	Aque_4	0.0027144068518966096	Aque_7	0.007679558601127459	Aque_16	0.006252410518212082	Scil_6	0.08290105659504492	Scil_22	0.05107664953366586	Scil_3	0.024209279068145455	Aque_19	0.010041244190553794	Aque_19	0.0033937788964075524	Scil_19	0.013479637574411072	Aque_24	0.0005900811729104867	Scil_14	0.01592541860791152	Aque_21	0.01607201707750224	Aque_13	0.010239498282874977	Aque_17	0.007615699745000376	Aque_15	0.03020985827808866	Scil_5	0.03245765749459735	Aque_26	0.0119309788478827	Aque_14	0.009233160748827188	Aque_22	0.01956343579634436	Scil_19	0.013997385615282295	Aque_11	0.0016015497794827343	Scil_7	0.017150711583926313	Aque_23	0.01645920580267226	Aque_14	0.0012873124927212265	Scil_21	0.010336526581337324	Aque_7	0.001808379522419704	Aque_24	0.0002884286914094225	Aque_8	0.0011848645744902534	Aque_21	0.0023871504105985	Scil_13	0.002493605053953455	Scil_21	0.020763706652447315	Scil_35	0.007858251450467929	Aque_26	0.015126703581916734	Aque_2	0.014928000691412622	Aque_12	0.0	Aque_9	0.005756771329195713	Scil_14	0.011894856567528082	Scil_18	0.005355933917253928	Scil_21	0.003976851288813482	Scil_9	0.006264321399277096	Aque_22	0.007901514587021078	Aque_21	0.001684192222458873	Scil_18	0.009398839321727338	Aque_19	7.720382272198665e-05
