Scil_15	Scil_15	Slac_14	Slac_14	Scil_2	Scil_2	Slac_41	Slac_41	Scil_7	Scil_7	Slac_10	Slac_10	Scil_26	Scil_26	Slac_18	Slac_18	Slac_17	Slac_17	Scil_25	Scil_25	Slac_0	Slac_0	Scil_19	Scil_19	Scil_21	Scil_21	Scil_13	Scil_13	Slac_13	Slac_13	Slac_8	Slac_8	Scil_24	Scil_24	Slac_6	Slac_6	Scil_17	Scil_17	Scil_27	Scil_27	Scil_9	Scil_9	Scil_5	Scil_5	Scil_0	Scil_0	Slac_15	Slac_15	Scil_6	Scil_6	Slac_5	Slac_5	Slac_20	Slac_20	Scil_28	Scil_28	Slac_30	Slac_30	Scil_4	Scil_4	Slac_9	Slac_9	Scil_10	Scil_10	Scil_32	Scil_32	Scil_3	Scil_3	Slac_24	Slac_24	Slac_1	Slac_1	Slac_35	Slac_35	Slac_2	Slac_2	Scil_8	Scil_8	Slac_22	Slac_22	Slac_4	Slac_4	Slac_12	Slac_12	Slac_25	Slac_25	Slac_21	Slac_21	Slac_32	Slac_32	Slac_3	Slac_3	Slac_7	Slac_7	Scil_1	Scil_1	Scil_14	Scil_14	Slac_19	Slac_19	Slac_11	Slac_11	Scil_12	Scil_12	Scil_22	Scil_22	Slac_31	Slac_31	Scil_30	Scil_30	Slac_23	Slac_23	Slac_27	Slac_27	Slac_16	Slac_16	Slac_26	Slac_26	Slac_28	Slac_28	Scil_20	Scil_20	Slac_40	Slac_40	Scil_11	Scil_11	Scil_18	Scil_18	Slac_29	Slac_29	Slac_33	Slac_33	Scil_31	Scil_31	Scil_16	Scil_16	Slac_36	Slac_36	Slac_34	Slac_34	Slac_38	Slac_38	Scil_29	Scil_29	Scil_23	Scil_23	Slac_42	Slac_42	Slac_39	Slac_39	Slac_37	Slac_37
Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score	Cluster	Alignment score
Slac_14	0.9982874548867136	Scil_15	0.9982874548867136	Slac_41	0.8609396241790211	Scil_2	0.8609396241790211	Slac_41	0.8140911999578794	Scil_26	0.792633389547812	Slac_10	0.792633389547812	Scil_26	0.7894847155531137	Scil_25	0.7316397339701612	Slac_17	0.7316397339701612	Scil_19	0.691789349700355	Slac_0	0.691789349700355	Slac_10	0.6902118650775755	Slac_41	0.6346318317564085	Scil_21	0.6247116238091216	Scil_21	0.6127721849349113	Slac_0	0.6088302329537317	Scil_17	0.6042509769487169	Slac_6	0.6042509769487169	Slac_0	0.5783336883074502	Slac_41	0.567641917305212	Slac_0	0.5646649144262916	Slac_0	0.5541053412341195	Scil_6	0.5458417338520012	Slac_15	0.5458417338520012	Scil_17	0.5293743317724047	Scil_26	0.5292756232262145	Slac_10	0.51745525763636	Scil_0	0.5032237790482721	Slac_0	0.46597974841338685	Scil_6	0.4580213658231602	Slac_0	0.4517259456787882	Slac_0	0.4440949146794789	Slac_0	0.4437221581379668	Scil_15	0.4357773303221693	Scil_32	0.434054311935639	Scil_3	0.4270410746544301	Scil_32	0.42632789142331484	Slac_0	0.42243781829957106	Scil_21	0.4202730845555112	Scil_0	0.39766551715959597	Scil_0	0.3810315831669988	Scil_0	0.38084163989365216	Scil_24	0.3670659759615179	Scil_6	0.3626127938143075	Scil_32	0.3498812596918276	Scil_5	0.3480487116818584	Slac_35	0.3358699501269293	Slac_41	0.31816010051627397	Scil_5	0.28194158276504255	Scil_3	0.28065866257230915	Slac_0	0.2629617093098323	Slac_4	0.25623991927965195	Scil_21	0.24828197713127942	Slac_9	0.2349052044874013	Scil_3	0.2220221456192947	Scil_19	0.20725493242306708	Scil_6	0.20236772631921288	Scil_3	0.20158002718158433	Scil_3	0.1952726616436743	Slac_0	0.17551986348776172	Scil_6	0.16747701360983586	Slac_15	0.16269392146327064	Slac_4	0.15227414838310777	Scil_32	0.12264797314794271	Scil_0	0.11906030186614887	Slac_0	0.10327392894468027	Slac_9	0.09561057059493472	Scil_3	0.09505533128082669	Scil_0	0.09145178183460594	Scil_0	0.06221705994031216	Slac_15	0.061273220598036915	Slac_0	0.06035003386435177	Scil_0	0.054978075682161655	Scil_10	0.048667132068474325	Scil_15	0.04754626482935983
Slac_24	0.4357773303221693	Scil_30	0.1581984440130474	Slac_0	0.497286248246587	Scil_7	0.8140911999578794	Slac_35	0.2520647391186549	Scil_21	0.6902118650775755	Slac_18	0.7894847155531137	Scil_28	0.4645085270498213	Scil_21	0.5147931176376824	Slac_10	0.23429377025831039	Scil_24	0.6088302329537317	Slac_2	0.34082659291242046	Slac_13	0.6247116238091216	Slac_15	0.20774482000927225	Scil_26	0.4903803237921771	Scil_15	0.36684607396131064	Slac_21	0.3670659759615179	Scil_5	0.35472250990647536	Slac_5	0.5293743317724047	Slac_1	0.2938979136195061	Slac_0	0.3842307100536091	Slac_6	0.35472250990647536	Slac_30	0.5032237790482721	Scil_15	0.3818988718775202	Slac_9	0.4580213658231602	Scil_32	0.33567117186638795	Scil_21	0.2904644570821007	Slac_18	0.4645085270498213	Scil_4	0.35816042176916374	Slac_30	0.35816042176916374	Scil_21	0.4114399202160029	Slac_30	0.16386620788517528	Slac_1	0.434054311935639	Slac_35	0.4270410746544301	Scil_30	0.2275371917602526	Scil_5	0.32668077060058043	Scil_1	0.3358699501269293	Scil_19	0.34082659291242046	Slac_4	0.19978948018922832	Scil_6	0.2110580642540058	Scil_5	0.3134881405043466	Scil_5	0.3099628184793679	Scil_3	0.18371665910471685	Scil_19	0.3373203217036595	Scil_21	0.15139147294162292	Scil_19	0.2586069657988951	Scil_0	0.3204052297626516	Slac_0	0.24382579595342246	Slac_0	0.20609919101180604	Scil_0	0.18010410986568848	Scil_32	0.18346160378546036	Slac_4	0.13647401564263525	Slac_7	0.24629596063603648	Scil_25	0.06678060420737165	Slac_24	0.2275371917602526	Scil_19	0.12526001545026966	Scil_24	0.17792657774284573	Scil_0	0.17093598436579022	Scil_17	0.1384479029778472	Scil_1	0.12051589612757459	Slac_15	0.11410191617680343	Scil_3	0.15995324233431293	Slac_0	0.1564977499678663	Slac_25	0.14755754397567614	Scil_0	0.12192424916007501	Scil_3	0.10416784852103564	Slac_2	0.030502006112840884	Slac_4	0.08767017230809447	Scil_1	0.06985272754022404	Scil_2	0.0832500167917769	Scil_5	0.04794161982250965	Slac_9	0.05408569337956513	Slac_4	0.04932080957451239	Scil_3	0.04794309081690227	Scil_3	0.048544706958919666	Scil_0	0.04265194484436481
Slac_9	0.3909387264611891	Scil_3	0.022704317335365792	Slac_30	0.26956745440272556	Scil_13	0.6346318317564085	Slac_0	0.23945785465006245	Scil_28	0.51745525763636	Slac_20	0.5292756232262145	Scil_21	0.4253334963172515	Scil_15	0.28383957148159694	Slac_8	0.18775923044191756	Scil_27	0.5783336883074502	Slac_21	0.3373203217036595	Slac_8	0.6127721849349113	Slac_0	0.165347874227082	Scil_15	0.27095921321980343	Scil_6	0.3005282668421153	Slac_2	0.30847628892021384	Scil_32	0.3468751357821172	Slac_12	0.299328461974019	Slac_2	0.2934219844755301	Slac_4	0.14415355874995361	Slac_7	0.3480487116818584	Slac_4	0.39766551715959597	Scil_3	0.22094333256470594	Slac_32	0.3626127938143075	Scil_19	0.28929205077268316	Scil_28	0.18510029760428948	Slac_41	0.23620921177129484	Scil_6	0.31935869294761104	Slac_41	0.1811368341291018	Scil_15	0.3909387264611891	Slac_4	0.1343894087492177	Slac_2	0.42632789142331484	Slac_1	0.30724029597719904	Scil_6	0.1669987912819502	Scil_3	0.30724029597719904	Scil_7	0.2520647391186549	Scil_5	0.3377990998592913	Slac_25	0.12142040909497165	Scil_3	0.11573988041360932	Scil_22	0.25623991927965195	Scil_17	0.299328461974019	Scil_6	0.17214826624383966	Scil_17	0.13881733208807914	Scil_11	0.1355392931978461	Scil_27	0.20876623715395454	Scil_22	0.24629596063603648	Slac_15	0.2130476588459042	Slac_9	0.10736128034688859	Scil_19	0.1750173242656189	Scil_1	0.1529809412448993	Slac_15	0.11783389152237651	Slac_12	0.24185472053600043	Scil_0	0.055648497041986246	Slac_8	0.2223551416894233	Scil_1	0.12319793965043571	Scil_17	0.13438466525537782	Scil_3	0.1595777019045113	Scil_32	0.10509509636513459	Scil_0	0.11546555511724968	Slac_4	0.09670970560994999	Scil_7	0.1204162847706292	Slac_4	0.15161578878188395	Slac_0	0.12392838726835417	Scil_3	0.11825593077461186	Scil_10	0.0849056053247699	Slac_1	0.030324609524958322	Slac_8	0.07866909648318078	Scil_15	0.05909132163116049	Scil_19	0.05568430767187212	Scil_3	0.03931853165309694	Slac_25	0.0528815763071175	Slac_15	0.047847220134878764	Scil_17	0.04551393650806086	Scil_4	0.04360238955264531	Scil_21	0.040556590519210664
Slac_15	0.3818988718775202	Scil_0	0.02258492047831179	Slac_15	0.170482245751608	Scil_9	0.567641917305212	Slac_15	0.16953798839714898	Scil_15	0.2490292188489923	Slac_13	0.4903803237921771	Scil_0	0.0934685008443145	Scil_30	0.1952647839615693	Slac_13	0.17615922615076954	Scil_5	0.5646649144262916	Slac_5	0.28929205077268316	Slac_17	0.5147931176376824	Slac_9	0.1368298980551872	Scil_17	0.22770318420527777	Scil_30	0.2223551416894233	Slac_6	0.3021781905419201	Scil_24	0.3021781905419201	Slac_0	0.25904236106447287	Slac_6	0.289533873957822	Slac_25	0.12660933311400618	Slac_2	0.3377990998592913	Slac_12	0.3810315831669988	Scil_30	0.2183237637430929	Slac_30	0.31935869294761104	Scil_27	0.2582440570216522	Scil_0	0.09705522693376077	Slac_20	0.18510029760428948	Scil_2	0.26956745440272556	Slac_15	0.1764159882258997	Scil_30	0.2349052044874013	Slac_3	0.13415980818578738	Slac_3	0.3498812596918276	Slac_11	0.28065866257230915	Scil_21	0.06861798416597348	Scil_27	0.2938979136195061	Scil_11	0.11568689931196255	Scil_24	0.30847628892021384	Slac_41	0.11363176151649768	Scil_26	0.10961676542330503	Scil_8	0.19978948018922832	Scil_22	0.24185472053600043	Scil_1	0.1715617366421865	Scil_27	0.1328951682584307	Scil_5	0.08790519741710542	Scil_3	0.1809084358395327	Scil_6	0.11967362297954873	Slac_8	0.20589654190841866	Slac_1	0.052808052497925285	Scil_22	0.1554355536225523	Scil_5	0.12925182893629503	Slac_41	0.11556680519492064	Slac_19	0.1554355536225523	Scil_3	0.051462465087092304	Slac_15	0.2183237637430929	Scil_24	0.10253541010563853	Scil_3	0.11856178592442079	Scil_5	0.15081435558042228	Scil_27	0.09285106100103162	Scil_10	0.09213978182843711	Slac_9	0.08174295339983842	Scil_1	0.10977514817004068	Slac_9	0.1477226011711509	Slac_30	0.08234914673527015	Scil_5	0.10320185087223925	Scil_4	0.08028141203283504	Slac_9	0.029664997618776372	Slac_15	0.07621214568029651	Scil_4	0.03424261804730359	Scil_3	0.04474195969135109	Scil_4	0.03844560958979071	Slac_30	0.042027262020957565	Slac_9	0.045246503902146025	Scil_19	0.03579906001024366	Scil_0	0.042488685619755474	Scil_6	0.03209863953334283
Slac_8	0.36684607396131064	Scil_2	0.017164052156285713	Slac_25	0.15981360650807203	Scil_14	0.31816010051627397	Slac_9	0.15653974096355078	Scil_25	0.23429377025831039	Slac_8	0.16365481251550415	Scil_3	0.06936143689840235	Scil_26	0.10618731504559213	Slac_4	0.10623468333669042	Scil_0	0.5541053412341195	Slac_6	0.26113081221629525	Slac_18	0.4253334963172515	Slac_35	0.10277547158194138	Scil_25	0.17615922615076954	Scil_1	0.20589654190841866	Slac_27	0.17792657774284573	Scil_27	0.289533873957822	Slac_2	0.24789001914329215	Slac_5	0.2582440570216522	Slac_6	0.10055903844317789	Slac_1	0.32668077060058043	Slac_25	0.38084163989365216	Scil_1	0.2130476588459042	Slac_8	0.3005282668421153	Scil_3	0.2377502809017479	Scil_3	0.09074833407994172	Slac_13	0.14139120373039687	Scil_10	0.16386620788517528	Slac_1	0.16581437009474037	Scil_3	0.18598543073765222	Slac_1	0.13160141140997528	Slac_6	0.3468751357821172	Slac_5	0.2377502809017479	Scil_1	0.050763832887503156	Scil_0	0.27860566451355623	Scil_13	0.10277547158194138	Scil_27	0.2934219844755301	Slac_7	0.11293840734910207	Scil_1	0.10928719780977567	Scil_3	0.18857810693658086	Scil_8	0.09706856909362963	Scil_2	0.15981360650807203	Scil_32	0.09632490243761938	Scil_15	0.08287475592307204	Scil_0	0.15713050144455676	Scil_3	0.11647089157412857	Slac_25	0.1715617366421865	Slac_2	0.0490641566688504	Scil_24	0.13799956947919276	Scil_27	0.12437017344403871	Slac_9	0.09826019361790145	Slac_25	0.0728979087594666	Scil_1	0.039199955600876704	Slac_17	0.1952647839615693	Scil_4	0.0922424098142388	Scil_5	0.10186975094231569	Scil_4	0.10194147865770065	Scil_4	0.08164684130211232	Scil_4	0.08466117551174526	Slac_25	0.06973023204778153	Scil_13	0.059515151228410966	Slac_32	0.1355392931978461	Slac_1	0.05222160846438397	Scil_4	0.08378312738666897	Scil_19	0.0683652061919072	Slac_6	0.025302084751522624	Slac_35	0.07001313345126456	Scil_6	0.029437203475577222	Scil_4	0.041125490324130806	Scil_10	0.027478479455338066	Slac_4	0.03249716839560211	Slac_3	0.04429655511919144	Scil_10	0.03242652090007419	Scil_32	0.03351366035378737	Scil_30	0.024691212513214673
Slac_17	0.28383957148159694	Scil_18	0.013419475810155354	Slac_4	0.15741512037135966	Scil_28	0.23620921177129484	Slac_40	0.1204162847706292	Scil_1	0.1218618341902519	Slac_22	0.10961676542330503	Scil_1	0.06482099841530647	Scil_11	0.06721256150795482	Slac_31	0.06678060420737165	Scil_2	0.497286248246587	Slac_3	0.2586069657988951	Slac_22	0.4202730845555112	Slac_25	0.09352743822198438	Scil_3	0.14918514813471434	Scil_25	0.18775923044191756	Slac_5	0.17480644304678805	Scil_0	0.2843840824238634	Slac_13	0.22770318420527777	Slac_3	0.20876623715395454	Slac_1	0.09691427986502008	Slac_4	0.3134881405043466	Slac_7	0.3204052297626516	Scil_13	0.20774482000927225	Slac_0	0.2465219031292488	Scil_24	0.17480644304678805	Scil_1	0.08927277020028697	Slac_15	0.03348046810938397	Scil_3	0.14849537818854613	Slac_4	0.1656589838434516	Scil_7	0.15653974096355078	Slac_41	0.13154064339207822	Slac_5	0.33567117186638795	Slac_23	0.2220221456192947	Scil_2	0.04342046354237813	Scil_4	0.16581437009474037	Scil_12	0.09788323588835152	Scil_0	0.26373511875747147	Slac_1	0.10373434402326134	Scil_0	0.06733274896644713	Scil_4	0.1656589838434516	Scil_4	0.0817967600963842	Scil_4	0.1589050724151151	Scil_0	0.08675211705384497	Scil_1	0.054680684902254084	Scil_24	0.1464698567942831	Scil_8	0.11293840734910207	Slac_9	0.15524789843601342	Slac_6	0.04806738252559988	Scil_17	0.1277893733459826	Scil_4	0.1214612301467773	Slac_35	0.09788323588835152	Slac_0	0.0493604238292032	Scil_6	0.03592943898735036	Slac_14	0.1581984440130474	Scil_5	0.08778228440195845	Scil_26	0.08717380230835503	Scil_2	0.08982204433863986	Scil_1	0.08085182107414662	Scil_5	0.0644399030216944	Slac_10	0.05587078936283533	Scil_2	0.05742011052942923	Slac_8	0.12852985947967382	Slac_7	0.04381092551430159	Scil_27	0.08228731900500165	Scil_17	0.0640675784435083	Slac_32	0.02213545203919262	Slac_17	0.05409575716948676	Scil_10	0.028650791565915275	Scil_10	0.04089290688550704	Scil_6	0.01986407901030482	Slac_8	0.030420633934670295	Slac_1	0.04419524983122846	Scil_4	0.03242197811659921	Scil_5	0.03345835053500693	Scil_17	0.023885514651968337
Slac_13	0.27095921321980343	Scil_13	0.011932492617966809	Slac_9	0.1540852583393738	Scil_4	0.1811368341291018	Slac_8	0.11517958960212311	Scil_0	0.10904467381141918	Slac_17	0.10618731504559213	Scil_2	0.04483372384258778	Scil_1	0.05777576456742587	Slac_20	0.03806242942505607	Scil_4	0.46597974841338685	Slac_27	0.20725493242306708	Slac_9	0.4114399202160029	Slac_4	0.08127644509886761	Scil_28	0.14139120373039687	Scil_26	0.16365481251550415	Slac_3	0.1464698567942831	Scil_19	0.26113081221629525	Slac_21	0.13881733208807914	Slac_21	0.1328951682584307	Slac_2	0.08434848563830635	Slac_12	0.3099628184793679	Slac_6	0.2843840824238634	Scil_4	0.1764159882258997	Slac_22	0.2110580642540058	Scil_0	0.17274644276897444	Scil_17	0.07452634416895218	Slac_9	0.03143319329705342	Scil_8	0.09564161402222168	Slac_25	0.1589050724151151	Scil_1	0.15524789843601342	Slac_2	0.1255113660669988	Slac_11	0.18346160378546036	Slac_15	0.22094333256470594	Scil_3	0.04139308609937064	Scil_19	0.144769047571356	Scil_4	0.09772690178883349	Scil_17	0.24789001914329215	Slac_6	0.10279882452160057	Scil_11	0.06314598690573046	Scil_2	0.15741512037135966	Scil_2	0.08010962706483454	Scil_5	0.1556696049092307	Scil_5	0.067958182174256	Scil_30	0.045071027551865636	Scil_10	0.13415980818578738	Scil_4	0.10940430246002106	Slac_11	0.1529809412448993	Slac_30	0.04625471757272835	Scil_4	0.08485045861010435	Scil_0	0.10745208139904168	Slac_25	0.09019097603493609	Slac_16	0.040642912677824314	Scil_5	0.030875389472450537	Slac_10	0.06990120617056746	Scil_10	0.07461214280539522	Scil_0	0.08318398072564556	Scil_1	0.08977661130511859	Scil_0	0.0756559179419692	Scil_19	0.050442886351508155	Slac_20	0.036434154731818394	Scil_4	0.04491352208729996	Slac_35	0.11568689931196255	Slac_6	0.03868347313866228	Scil_10	0.07714337313728577	Scil_5	0.06332961778007404	Slac_15	0.021929603461290685	Slac_0	0.04180656712839903	Scil_12	0.027518737965595164	Scil_5	0.03814290015959909	Scil_8	0.01657035442693354	Slac_0	0.024693336507328276	Slac_41	0.04257007468044081	Scil_1	0.027640745007904893	Scil_27	0.0254936301400095	Scil_3	0.022150686259125568
Slac_10	0.2490292188489923	Scil_21	0.011107411463461638	Slac_6	0.14859223977908811	Scil_3	0.13276546737517456	Slac_11	0.07525742727434093	Scil_3	0.10510536954212797	Slac_9	0.09837487969711742	Scil_11	0.04342309649617782	Scil_3	0.055110187853474525	Slac_9	0.031306715519120135	Scil_10	0.4517259456787882	Slac_19	0.1750173242656189	Slac_20	0.2904644570821007	Slac_1	0.07736078460400544	Scil_1	0.11563526965782145	Scil_3	0.14729282804617672	Slac_19	0.13799956947919276	Scil_3	0.21591805551984952	Slac_26	0.1384479029778472	Slac_11	0.12437017344403871	Slac_30	0.07476876147958761	Slac_19	0.28194158276504255	Slac_1	0.27860566451355623	Scil_2	0.170482245751608	Slac_16	0.20236772631921288	Scil_5	0.12240753432308496	Scil_15	0.07415725158469587	Slac_30	0.01379926892268699	Scil_18	0.08234914673527015	Slac_3	0.13272176335675565	Scil_2	0.1540852583393738	Slac_5	0.11230192178909051	Slac_29	0.12264797314794271	Slac_6	0.21591805551984952	Scil_0	0.04060845345268351	Scil_1	0.14242443937446828	Scil_5	0.08909688375817382	Scil_3	0.20139098555425602	Slac_12	0.09706856909362963	Scil_5	0.06115295539879535	Scil_18	0.15227414838310777	Scil_11	0.07706577152831184	Scil_21	0.14768854029224615	Scil_8	0.04981829103419572	Scil_4	0.04481072033109308	Scil_4	0.13272176335675565	Scil_2	0.09188131103633332	Slac_4	0.14451477378761346	Slac_8	0.03570973006251503	Scil_8	0.07156020877753577	Scil_19	0.09466439997118288	Slac_1	0.06060079113297308	Slac_2	0.037220512467676166	Scil_4	0.02972116741670533	Slac_13	0.06692352377630274	Scil_17	0.06241741000053386	Scil_1	0.07473919570617206	Scil_21	0.08877983345078755	Scil_10	0.06883161591247042	Scil_11	0.047324046171134275	Slac_40	0.035504827738130566	Scil_12	0.03801117767832328	Slac_25	0.09157727042865434	Slac_12	0.03668796423128871	Scil_2	0.0445038809458903	Scil_32	0.0631005881804027	Slac_30	0.02130731046791078	Slac_32	0.038225555233074006	Scil_0	0.02273812783680447	Scil_17	0.03694149352596737	Scil_2	0.015012309014404993	Slac_18	0.021751912099365434	Slac_30	0.0418568636791006	Scil_5	0.026233528231675997	Scil_2	0.011742323424567592	Scil_10	0.018040060635565014
Slac_25	0.09418627770915178	Scil_10	0.0110183757325364	Slac_2	0.12083016042014036	Scil_10	0.13154064339207822	Slac_6	0.06336303951459224	Scil_5	0.07716110584801776	Slac_27	0.08717380230835503	Scil_15	0.040624800631429175	Scil_16	0.05409575716948676	Slac_12	0.030966770767552988	Scil_32	0.4440949146794789	Slac_1	0.144769047571356	Slac_31	0.24828197713127942	Slac_11	0.06527319996102322	Scil_0	0.08605521224162783	Scil_0	0.12858021271910586	Slac_23	0.10253541010563853	Scil_2	0.14859223977908811	Slac_27	0.13438466525537782	Slac_26	0.09285106100103162	Slac_12	0.05825524734392244	Slac_25	0.1556696049092307	Slac_2	0.26373511875747147	Scil_7	0.16953798839714898	Slac_25	0.17214826624383966	Scil_10	0.11230192178909051	Scil_5	0.05629771112198264	Slac_27	0.013260244925598108	Scil_9	0.07476876147958761	Slac_2	0.129760570610927	Scil_11	0.1477226011711509	Slac_6	0.10977570215724056	Slac_26	0.10509509636513459	Slac_26	0.20158002718158433	Scil_13	0.03814542852128287	Scil_10	0.13160141140997528	Scil_2	0.08603817410619814	Scil_4	0.129760570610927	Slac_30	0.09564161402222168	Scil_4	0.059233728221526595	Scil_11	0.15161578878188395	Scil_3	0.07050255164108983	Scil_18	0.14755754397567614	Scil_10	0.04714840749396085	Scil_8	0.04354917909772527	Scil_5	0.0970734686051715	Scil_10	0.07542960066753786	Slac_1	0.14242443937446828	Slac_25	0.03178178640514753	Scil_10	0.06087693781606794	Scil_10	0.09190286088607157	Slac_30	0.04895725656744988	Slac_6	0.03604234590978202	Scil_15	0.023670538067172925	Slac_32	0.045071027551865636	Scil_0	0.052120494393404306	Scil_4	0.07312188938640776	Scil_10	0.07228963836177285	Scil_5	0.06644498739948977	Scil_17	0.046514157296246236	Slac_8	0.03539368261852093	Scil_20	0.035504827738130566	Slac_12	0.07706577152831184	Slac_2	0.033063465335839703	Scil_19	0.03897266158548528	Scil_27	0.05622982477419388	Slac_7	0.020092464928500562	Slac_25	0.03813769501815925	Scil_2	0.022687517520730904	Scil_24	0.028241475788209052	Scil_14	0.012066932611580311	Slac_41	0.02096816244213074	Slac_8	0.04132008344371281	Scil_24	0.02080040400001996	Scil_19	0.011276214625704566	Scil_4	0.016674978029284214
