	Aque_Archaeo_1	Aque_Archaeo_2	Aque_Aspcinzin	Aque_Bactericidal	Aque_Choano_to_pinaco	Aque_Choanocytes_1	Aque_Choanocytes_2	Aque_Collagen	Aque_Pinaco_1	Aque_Pinaco_2	Aque_Sperm	Aque_Unk_1	Aque_Unk_2	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_29	Slac_3	Slac_30	Slac_31	Slac_32	Slac_33	Slac_34	Slac_35	Slac_36	Slac_37	Slac_38	Slac_39	Slac_4	Slac_40	Slac_41	Slac_42	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Aque_Sperm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012387851094839966	0.004540227346038078	0.07104983636345116	0.0008740802046678141	0.37270150952106323	0.009328677990948196	0.0	0.0	0.023600033278707865	0.013391782390618367	0.0033585654773728726	0.17814130503710734	0.0019924177354914336	0.016099947070659083	0.002558770449134739	0.00032438344960991427	0.00028251488984526153	0.00033712000079491264	0.0022111507705774077	0.00018110167232029433	0.000980115735160447	0.0015685991254567055	0.0	0.0033275931416617234	0.0003555378767408593	0.016236056440835044	0.00022750823828546462	0.0012528210430633418	0.005719585471198489	0.01747151327392378	0.0	0.008344920078452582	0.009553194364291388	0.0	0.4086326994499717	0.0006198705195513565	0.0	0.0	0.0007134785892910632	0.007202408002071341	0.41920666650337807	0.013082025757689788	0.0012790769013525318	0.008176521580161059	0.04446538525773695	0.005067714759479211	0.03542824118772942	0.042525303605661154	0.009266169953865758	0.002837776525018273	0.0	0.027975265791341138	5.6260254072947285e-05	0.0042361319113632225	0.011999510819806675	0.01981882965722408	0.02409501216098993	0.0	0.2647607067621415	0.0010319503018580349	0.0	0.0	0.0	0.0	0.00014739935721939354	0.01212633796557439	0.04221659566774008	0.0006915327150873176	0.0	0.0	0.01752279734020379	0.11449412567855821	0.05572126954571871	0.013637958380621821	0.03591171363658814	0.01025875832198336
Aque_Unk_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02723321785786999	0.040494350465400536	0.19973314947531803	0.026002259556252294	0.6182966930909334	0.02310449428804984	0.0026132040100585647	0.0	0.07419927558575476	0.05414383491247939	0.0007190163999141127	0.29128137451602	0.03808339904251594	0.015463298973019474	0.002798112619371786	0.0079335541242362	0.007881110500683196	0.010574851308363062	0.028522235097947317	0.007059355673710037	0.012871190812432287	0.012904548636101043	0.014974805799918778	0.02202760816352939	0.005751833324892567	0.056372683610340014	0.0001825742971970638	0.019177816062006556	0.0175698549218588	0.12076241775330232	0.0002403349680032534	0.03132803138567946	0.022803249178262538	0.003131276024255672	0.8147352825444601	0.0016423962669200177	0.0	0.002605849203117693	0.020488291617940746	0.056687699578625	0.676648234697895	0.09918969579081655	0.01680537569631304	0.04815736216979868	0.021696330502527623	0.015603490815538723	0.024489422979406976	0.023339774670004736	0.007731070260446259	0.006405493820679309	0.0	0.016372212778335567	0.02085189647849151	0.011364156009427077	0.010349104096849384	0.025862875421111715	0.017036867414376343	0.0006269307337941988	0.024119728176504013	0.011298330216383157	0.005319620176766123	0.0	0.000701555235626736	0.0009248240484169444	0.0003999882933424273	0.010830928473915303	0.034586876483901755	0.0015516698445169734	0.008330396266820464	0.0	0.04926668583717809	0.16104819167989964	0.021788682154973402	0.003907275023298526	0.043064492852706304	0.015156146394195078
Aque_Unk_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003310613671162027	0.02175117990938786	0.025834149365260056	0.011940185175185846	0.010920774722382615	0.012076970348871126	0.008616283601212353	0.0	0.020528106066772432	0.005606446031386564	0.006266393954101598	0.0015084783271548097	0.0179298853841987	0.005502693436622124	0.0013889449871326049	0.0016493695386612197	0.0014254521090220343	0.0	0.0	0.0014973853077669512	0.001999218965742964	0.006893769910320648	0.006570703707970885	0.01643888202182829	0.0003872610453902635	0.0001904259792426392	0.0	0.004087407656990364	0.0017461787581922934	0.008251153226705854	0.0010064238592914503	0.0005899773992749784	0.0031543319634784956	0.0014823291039898928	0.01525482867972787	0.0009921281999903792	0.0	0.0	0.0025466184057451077	0.011710931051658293	0.018121075356456615	0.032585487197561644	0.011451865669168318	0.017506106762518184	0.003919551442583384	0.013163305566563446	0.022430563327939114	0.0038606320852451865	0.004942931854899161	0.016526578275565078	0.00243580425190629	0.002847308938255792	0.008451403097861894	0.003399215052500669	0.0	0.011286252551917222	0.0024249697984633817	0.0	0.002255456562811786	0.0036779377260714417	0.0	0.0	0.0	0.0	0.0007105400223136585	0.0	0.017702995937103613	0.001224963358840556	0.0009367738241364439	0.0	0.017334054437578898	0.007021339967280296	0.0019968864414078567	0.006512816458824207	0.006362598273581596	0.006923929762328125
Slac_0	0.737378414822494	0.6099971813899145	0.0847600149620018	0.03358482128984196	0.0	0.043076770332556774	0.02914467615696672	0.018226901224491245	0.01679918942733699	0.17827909022391725	0.012387851094839966	0.02723321785786999	0.003310613671162027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4963988271146735	0.22841294657880243	0.3993182773188224	0.08671132369972125	0.24340937624444114	0.13959234341124616	0.19201494850253514	0.0	0.02215088232605623	0.20652510071175967	0.1144664890476245	0.5931114542054318	0.4532729332046318	0.15840721777255146	0.005594161862495686	0.03978346842132205	0.03956689748975393	0.6164257477743255	0.0	0.005656073042951992	0.40662888834664557	0.01145341216835724	0.019587039474310453	0.41779999309186583	0.022355114144916022	0.09733948037534758	0.7776327621598569	0.4264908485807166	0.48659415232778513	0.23712302030048477	0.2337788880640605	0.39746336455646025	0.31424832590286284
Slac_1	0.5409788291447748	0.4678183982350562	0.3095411644802185	0.001985801341522009	0.012782897989029245	0.05097485605086245	0.043392031545057254	0.2262553448458695	0.08090676274700312	0.11134998729057163	0.004540227346038078	0.040494350465400536	0.02175117990938786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2135398699798125	0.1296602687246325	0.1501027924648417	0.06873412416253541	0.04815408957334242	0.06171605687835198	0.046433659882395416	0.03294584184646013	0.019154790025866498	0.05114039372395927	0.04147730838404482	0.09374450573131579	0.10971485660732024	0.030562645545149092	0.003683723508575111	0.030788419006389678	0.03959120660895535	0.045438450032820474	0.0022912301648775656	0.011195103438859317	0.2994099890556725	0.0006820770730538649	0.009385314238339455	0.2890354900511519	0.03957737926159093	0.026115356026605273	0.5005155472039264	0.1604142859940178	0.30305987219025093	0.07989435441633469	0.039998465086964266	0.0938412673538473	0.09576790889203635
Slac_10	0.052906690884337026	0.07354459968139014	0.18342103908444032	0.0025003926312582437	0.09280972472842648	0.28538850216031797	0.3581373924822046	0.03254139044466904	0.38954027295720206	0.3373269390700267	0.07104983636345116	0.19973314947531803	0.025834149365260056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11656937940755474	0.09523551824677574	0.06577364943240639	0.09796094410305395	0.030595230941200223	0.045877515848744846	0.025624981282056487	0.3255166981150804	0.01611389209733709	0.11127408260572362	0.03712951507294931	0.005131258377301979	0.06424816914095847	0.023836080416340895	0.7211899757011487	0.02799019670945709	0.024878558048349802	0.0056312116539429065	0.3051077489764813	0.05682103864075331	0.01154518630658997	0.7954870241397651	0.02719474240358759	0.11354276148326874	0.10435911950381109	0.008609818840876447	0.022279892494382777	0.06136836656412441	0.08754097757124554	0.05828967448013933	0.03681441302139897	0.0633372885567387	0.03232453862209543
Slac_11	0.4198801851677693	0.3248445150366732	0.16420538737719903	0.004402483591502448	0.0023874220373447286	0.033457837798310006	0.027472844525695473	0.04734887940132254	0.04444145555493627	0.02481700082729728	0.0008740802046678141	0.026002259556252294	0.011940185175185846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09432456711270244	0.15963754934650146	0.0932665975782842	0.045175351488399	0.03373814554004303	0.055696726974103494	0.014250677894661978	0.000659861737843827	0.015423990830016698	0.01480278443274825	0.009264125169115373	0.05090815605401681	0.04490825305970867	0.02899321159177228	0.000716908785293809	0.014756292542660884	0.030781627572272218	0.0136108282510363	0.0003599623501110658	0.01012732221732934	0.18926697555416172	0.0015831602225873226	0.002916777288860484	0.27713345792551813	0.007989322753881348	0.0021463498886058682	0.350317055021761	0.11015202169891491	0.13429820792444486	0.03684581655747185	0.04891188059378325	0.023571123318984928	0.03175667751756452
Slac_12	0.13764821666482713	0.34915076434167464	0.3400127125268996	0.0007665290728316265	0.00038755791684742054	0.08512074807355234	0.07454866868970675	0.0290342157199781	0.06721604333003485	0.029437732695330288	0.37270150952106323	0.6182966930909334	0.010920774722382615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29476869246926446	0.04508771285701218	0.10200382030817368	0.12030330425864663	0.05485723471085087	0.03360190177715201	0.018565586169337248	0.0034032517274244856	0.030705938158065316	0.29373152262812974	0.03642810727633288	0.012218367378231511	0.09876798346465612	0.03226100282626217	0.004098842953058164	0.22330713871581365	0.025865598878757123	0.018008278963183542	0.0010554693582539624	0.00568787818184893	0.01700295801560732	0.004133718672289786	0.014875220839283661	0.08868113721962892	0.009949270138472648	0.006011458866424202	0.018528857696143767	0.0992422702231325	0.3358221220140173	0.06028095463272663	0.01946570155000305	0.11853346916855127	0.0561565440844997
Slac_13	0.10840793908614628	0.22742783385226475	0.2224840537635046	0.009282474501185009	0.06443479759924968	0.11315550270906809	0.11740074341385517	0.0444167800445977	0.3943345270209771	0.3917377465463235	0.009328677990948196	0.02310449428804984	0.012076970348871126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09249957375021187	0.10332500703707818	0.07660439742922241	0.055655572647200835	0.028496215444396213	0.027218245407200505	0.011239248128875744	0.3098544029304978	0.012171720167558832	0.2556343371625426	0.01993981292850396	0.01511761699545695	0.044711879492944334	0.015893475487394584	0.6331209137388744	0.014489582983548948	0.024239153272025395	0.013820067898389379	0.23589217784204664	0.11775991465328176	0.029254665704107636	0.1661407737803013	0.006372053082215105	0.1402784833912657	0.08605271288707482	0.0039901037287052785	0.036052349480287744	0.06701930707847568	0.05601926099330058	0.0415248388686301	0.037516508505133814	0.03304004750696429	0.04144985331745194
Slac_14	0.006633469369168213	0.009807095117859944	0.009892888471423462	0.00040167134032208777	0.06657298209090454	0.03066746224740441	0.008319846128592288	0.003458703776296932	0.8742806473940317	0.26898377252414996	0.0	0.0026132040100585647	0.008616283601212353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040046601588995735	0.012403849876866354	0.028352992154509832	0.005143268017394953	0.004046451566976831	0.013026358577917101	0.0005092515905396539	0.9985241699237605	0.002229355707946969	0.011498872588218311	0.012061017158526748	0.0	0.009978474990559264	0.00035628783336548177	0.013778172998835252	0.0022310076197756263	0.012309034726697459	0.0	0.008041996878490944	0.015912092263801712	7.10122002144665e-05	0.00027570244285327983	0.005175613432698192	0.02958576433029974	0.18702778953025068	0.00915379188352412	0.0	0.01874077954232014	0.0023924188364165453	0.015486932221002095	0.009468598113522488	0.012766879850830507	0.001322257997013456
Slac_15	0.000880207659392572	0.0	0.01846987499937456	0.0011102235246872678	0.617114055130957	0.21185159084992805	0.6530075274216477	0.0036753761301756907	0.2223162921726572	0.027171458274314116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11204361478378744	0.2650421835672471	0.11879609199934975	0.17654734709547598	0.17323176051268468	0.30382589417325157	0.05258316445551374	0.32412838044114023	0.12453996726779785	0.0	0.04880592244574534	0.0	0.26614795809559	0.1753364132274696	0.1575989965474965	0.009980691135419875	0.07788936546950101	0.0	0.013135153265830559	0.10691374609962415	0.0	0.040044095962704626	0.08918875129476146	0.2773423094409574	0.2744738145910905	0.01155618379680789	0.0	0.22818424124209283	0.07838440475556471	0.6322353203121256	0.24910004800083554	0.10389722973150735	0.1375273954360888
Slac_16	0.16364545817331544	0.32690564492372604	0.3524260525271958	0.002854304290932974	0.05314183673901009	0.10524634412173825	0.06376091689341551	0.05745300910848346	0.36569035927535354	0.08594882310431583	0.023600033278707865	0.07419927558575476	0.020528106066772432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1543174035877622	0.08833802839941061	0.1014223220334245	0.06933979740352147	0.03652985600211022	0.04076868582086608	0.027848650071903024	0.06879166808748204	0.016495676130715592	0.03277715455842002	0.02652220758684177	0.029682360552013537	0.07436250084636657	0.024959038979794963	0.18241095126207266	0.038160260086379155	0.035660655397361275	0.01767842621166592	0.020561968592212536	0.11971764097353758	0.09429436116249934	0.006434159672398574	0.01285522694390113	0.17459446373557588	0.052809912978011166	0.011890652647717263	0.11549286588362151	0.08939955836228317	0.15002017130620202	0.16836363690768075	0.040256831154717995	0.05674208917655047	0.06418278860248164
Slac_17	0.039779831607437546	0.05539715483387649	0.08071960596689877	0.014120305534113486	0.37743964176039035	0.06914504916438675	0.3051286503073351	0.0006871821607351757	0.4256207372535969	0.16595240438451525	0.013391782390618367	0.05414383491247939	0.005606446031386564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0689022299419703	0.08174053867758768	0.04961390581684133	0.0788475314904484	0.054831061713785254	0.10794294909396837	0.04801609884082436	0.18287867890056445	0.06497918928032469	0.027719077160435007	0.035289289014768827	0.003569042012340504	0.11945361979897917	0.04011832907063483	0.42947878082715085	0.03701978351647896	0.029999442187883363	0.00354949426738563	0.7910838481696916	0.01898107795167247	0.011497072570953362	0.036031666308771124	0.022448332955667415	0.08014557843887396	0.24600197774265795	0.002003717996239128	0.017754719397377865	0.045341497467146094	0.025002161078135493	0.022330262652540935	0.13704754874010427	0.03448320427053512	0.059597188721477054
Slac_18	0.004567564633225805	0.0020584334443393614	0.01817190750765301	0.00037291353030029966	0.007917386606212192	0.2335301477028287	0.3822366378501671	0.002816166947563297	0.28198074726658817	0.13737640807184165	0.0033585654773728726	0.0007190163999141127	0.006266393954101598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05300345743137005	0.0774084700513296	0.023373672390110043	0.041896418239228586	0.00960863286660803	0.029955508558981638	0.00620416983098168	0.11683376316700181	0.006222958045851103	0.017706478843668792	0.01088810355725453	0.0015251193273705089	0.05220881807653062	0.007168826382176146	0.5336970275038003	0.0005398612818811258	0.003235395408734405	0.0024477122319507697	0.12768469637806837	0.010800653203578375	0.0010025423892066716	0.7205754337366038	0.027238452410857678	0.04213492979458057	0.042266023875276934	0.001542019866704276	0.0	0.028689553613782465	0.003944643585503291	0.009736771072827805	0.02483469337083181	0.013829205000112412	0.02440709511612028
Slac_19	0.32760994952960043	0.38784107801460177	0.21528932332987177	0.005736608642602461	0.0013341971706166953	0.056644672728930215	0.04255118713796676	0.010930438875961243	0.06225823574174556	0.012696547842112788	0.17814130503710734	0.29128137451602	0.0015084783271548097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18589000487015755	0.036612423217794086	0.0956997061984364	0.05774295876189035	0.04121976765577995	0.020584154850960372	0.012588611471945085	0.00015938953398969202	0.0060989278737529845	0.09394957675284697	0.02571186388840182	0.11877449616615199	0.0656027489412507	0.030615828736995747	0.011477634800623134	0.11981392711101871	0.01066135154193903	0.10857534860584597	0.0	0.005487724538984282	0.018687181666336847	0.001303102851284691	0.006944552910554472	0.10072139878999571	0.0020880638989868097	0.009235219168848067	0.028084596545401325	0.0904648103134343	0.3312660600512065	0.04639092482752967	0.01144948694668939	0.08009800696507563	0.03534590773172856
Slac_2	0.6143901393055843	0.5083315290974088	0.2399305381593888	0.003267174332975934	0.0006166189262692431	0.035015106222595474	0.02557381030124219	0.16626944376417185	0.01253321875842971	0.07101766381328144	0.0019924177354914336	0.03808339904251594	0.0179298853841987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20427612905071335	0.0545782996494219	0.14331082882550097	0.061572152991785464	0.045942597663984334	0.039823908934237456	0.04662779699653946	0.00015522673408312716	0.0111806843142651	0.13570111572153026	0.0387900095935472	0.24055341573392228	0.10286460938612965	0.030641221205424146	0.003286414453115327	0.030990618892115757	0.03389156392408427	0.16343449635206247	0.0008155043428993769	0.00630756584059861	0.300327815745176	0.005132712129382791	0.007946833324419898	0.16306200725624997	0.03586179933329671	0.034373497030848695	0.5550575641750275	0.14278554439111932	0.3360075339621155	0.05810275625747896	0.032583320180248294	0.09301084514336719	0.10980745856343155
Slac_20	0.09897612776452519	0.16696042392977217	0.164476461712506	0.0021034468584031395	0.009388679974936653	0.1700900117885846	0.20490042738549574	0.02517241264457651	0.2691161254176281	0.16699065647577277	0.016099947070659083	0.015463298973019474	0.005502693436622124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11049186755906881	0.06795008442205294	0.05938503642620625	0.03620728743271016	0.025318532531943865	0.015548091889329999	0.009765395381835363	0.10216911207717957	0.0048638400339274844	0.08812413171549659	0.03300823466913559	0.03151577812291231	0.03821027341955026	0.012237918221785707	0.4177667371583872	0.003386679585629094	0.029036860337815013	0.033178140549604405	0.0745108099929335	0.06591071275629053	0.01849752194277063	0.3168287155548969	0.0053726404751750275	0.10060936578220273	0.032613430402359575	0.005337170843187386	0.024655810595107977	0.06469515596972762	0.05120855316211544	0.04436439160049089	0.02005734759356135	0.035227499813440796	0.030753153862789373
Slac_21	0.6785513020073646	0.35332797868266963	0.007968367267592289	0.009276321517399941	0.00015479310742968312	0.028540505303354214	0.0024036013089745963	0.009512265379285845	0.0021838483076431314	0.22191236465198477	0.002558770449134739	0.002798112619371786	0.0013889449871326049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09057017532055553	0.02740255299904682	0.06391581575842849	0.0014113044931318662	0.020838833804993597	0.007023051844364037	0.01535046889327367	0.0	0.00030060711915191803	0.10948795017542567	0.009959472608346889	0.3969526844714515	0.05241989719661468	0.01951389737120951	0.0002450614549028633	0.0021694620524268116	0.002724800521055175	0.3146041259520753	0.0	0.0006500358629860689	0.23797900753679363	0.0013956679107973052	0.0002538447347965187	0.07541852865339578	0.0021616679909626825	0.007471339976772061	0.21161024755414742	0.06859384739012338	0.11076913744796427	0.017117711433150124	0.009942170955381111	0.05685239217846981	0.02825296509157125
Slac_22	0.04516056089271338	0.1350476188310739	0.18180372045571488	0.005673466529452344	0.23390684023146555	0.050546205224404304	0.12891152715528173	0.00024241997395479673	0.5144504385127338	0.07045311671494059	0.00032438344960991427	0.0079335541242362	0.0016493695386612197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06193537471252484	0.1068005867109181	0.045823055171062374	0.07520642216851989	0.015587041144529037	0.03893142472167839	0.009407744431005822	0.07952221272054735	0.01883568635404408	0.08327284081416206	0.011998735476215248	0.016336243979517794	0.03545402087565602	0.01857968897750475	0.5966620086529205	0.0034187967672283195	0.015607090427839134	0.01618848416672688	0.02690683220167365	0.08861606449848908	0.0014224483878706776	0.005561915051709832	0.009226532029053908	0.13000822283503524	0.06382559964334913	0.008224461851309286	0.0	0.057095807465080986	0.051698606912463765	0.1710622502536819	0.027490259562063767	0.016356550225340143	0.02361788246818281
Slac_23	0.4089267529404528	0.23483824476924622	0.048753834976940635	0.0014469176128316615	0.0	0.01868986805265996	0.006625069708910911	0.00397193916133644	0.0013617441624685556	0.015174274175227825	0.00028251488984526153	0.007881110500683196	0.0014254521090220343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0699932821936182	0.12724667667969847	0.07717209462869318	0.017736063384238197	0.014931663490530147	0.041873911382032926	0.006917238556088457	0.0	0.00649366364918445	0.03749795784657061	0.007833757528717573	0.06390154432142317	0.035187086079079784	0.023633623483093735	0.0	0.0038231544819151654	0.006521570256737279	0.07501352267459563	0.0	0.00030914599341931993	0.028756808915597964	0.0	0.0005421776783606986	0.20677799074246597	0.000263493031583813	0.002183215183137069	0.061537243921526485	0.08041928281333535	0.0823790258755581	0.006805909766506269	0.018235116724199772	0.015770914107807472	0.010193806799842988
Slac_24	0.0018310586534290684	0.002398644795650713	0.044522581909006216	0.0	0.6761459179046713	0.4600842980958495	0.6545167655465768	0.0	0.01865048108123315	0.0031042108795746584	0.00033712000079491264	0.010574851308363062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03942488739415342	0.09940339465065466	0.02514122375454651	0.02325458591518993	0.02710571336209709	0.051713403137719015	0.02645330574470416	0.24402312632551282	0.014270840649840636	0.0038764207312781233	0.012832504157500733	0.0	0.046081950531353146	0.0302163894240489	0.06428901446272006	0.003664641252903965	0.008993276625782394	0.0	0.02154987063826767	0.05329929235795479	0.0	0.004726494884914166	0.009246796503912531	0.05026828526555603	0.2837559723379337	0.001252250797747041	0.0	0.028854611601380652	0.02582296394736725	0.25989255828233243	0.049697277687671196	0.013746897499237205	0.019753354917002575
Slac_25	0.0008850257240320583	0.0	0.005772066510151787	0.0007214972244403633	0.013786926497861085	0.5291626473410173	0.8092489113701168	0.0	0.009233216685541957	0.0002477758910193685	0.0022111507705774077	0.028522235097947317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32669816929892226	0.16862149523181896	0.04505595875620603	0.08967997831691826	0.05653799633675103	0.06366369921657253	0.022104028789962652	0.15774127995150683	0.027244046954079358	0.0	0.1382583029719126	0.0	0.143055715548589	0.05801047897551563	0.1951214132808408	0.12964771235451408	0.0190770081401544	0.0	0.012101025652515788	0.1593929629572284	0.0	0.0075610602635060266	0.03614843835761013	0.136450364237905	0.0422558330935185	0.015946554158523772	0.0	0.12974777258420084	0.16709248334762328	0.13353286805422343	0.020960144244845366	0.11224575112314417	0.1099068292880329
