	Aque_0	Aque_1	Aque_10	Aque_11	Aque_12	Aque_13	Aque_14	Aque_15	Aque_16	Aque_17	Aque_18	Aque_19	Aque_2	Aque_20	Aque_21	Aque_22	Aque_23	Aque_24	Aque_25	Aque_26	Aque_3	Aque_4	Aque_5	Aque_6	Aque_7	Aque_8	Aque_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_33	Scil_34	Scil_35	Scil_36	Scil_37	Scil_38	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Scil_12	0.05946051496882947	0.28109757608464325	0.003323469521499277	0.021154899074711367	0.0036294256376810537	0.0	0.004641704672208107	0.03020985827808866	9.707793268499749e-05	0.0036228026567199393	0.12410319121377471	0.0008627719373003132	0.15099540397893504	0.016541387876037983	0.010012458316949956	0.0052554945447385775	0.002180635216464277	0.0002948118324715097	0.0	0.0	0.11909013168083152	0.012610763017054286	0.02337465237312802	0.07447670170134155	0.06959428019875759	0.0011676616847920804	0.10130215593711918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_13	0.3796593548798599	0.6692378962839454	0.005472312338096221	0.005242540908190532	0.0	0.036236132074442116	0.004950867940631136	0.0	0.0020752773265825066	0.024593338422279433	0.00637209131832548	0.0009271072694872027	0.07748071579647395	0.007675316616066211	0.00027373466339929907	0.0	0.0004255238990351042	0.002493605053953455	0.0006233712963804431	0.0	0.0108636257447056	0.008912644881630915	0.022508782608402573	0.22467368686758107	9.711349286114163e-05	0.0	0.0015090771094998165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_14	0.0038106913066521726	0.0	0.01592541860791152	0.0	0.00047184335110735413	0.05710385093169782	0.007239997229058198	0.0034633696021542184	0.0038880151006533393	0.0	0.009732593397564795	0.002497220171723399	0.002156376666230132	0.010131954446770891	0.0006274348005584281	0.00410921063956828	0.0	0.0	0.0	0.011894856567528082	0.04999874869531144	0.022025543046105135	0.573185994917264	0.0	0.001467862637880998	0.006354452285410444	0.008917881091734808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_15	0.0004820063682041198	0.0	0.01026145992436531	0.0	0.0002511304780427099	0.22042818677760265	0.00152527255854732	0.020579822654212317	0.0001930579746565647	0.0061893181112889755	0.00041883323451461874	0.0009905467171539132	0.0002512621633206016	0.10970585737376788	0.0	0.0	0.024063133412497956	0.0	0.0	0.0044352272159485905	0.2313409568483921	0.012373113956529647	0.47273222519071023	0.0001263858646806569	0.0004494032570406927	0.013863680579850334	0.040195020287886934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_16	0.0011185618669533144	0.5040912788635955	0.0	0.0077853280218678255	0.0	0.0	0.0	0.0	0.00031642109526858853	0.0	0.061641475320230565	0.0	0.23818971828009344	0.0	0.008009888982808033	0.009132139087690994	0.0002993972295007998	0.0004993772464876875	0.0	0.0001292350937840564	0.0	0.0	0.0	0.032253064848304626	0.005437693087927927	0.0	0.009037718908689712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_17	0.012919967409957383	0.14375727532994384	0.0012685821276973873	0.002711508654060822	0.00019606123385650892	0.049166931629091984	0.008782867736133048	0.0005418332690084511	0.002112674907276899	0.0007700590682175174	0.01900088710030946	0.0024522835120035697	0.04953898976543287	0.010252548902094791	0.010795113688378623	0.0010688972106292032	0.006558173343821342	0.0001853214544422847	0.00010798072860447265	0.0119309788478827	0.056007966477134165	0.0069371201408029715	0.26644860279398613	0.12328467293250567	0.0034440381712531934	0.004367823019492525	0.00810584814496982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_18	0.008342279033745004	0.3077033679080222	0.02334784982875699	0.007072107711192832	0.0007465539349009928	0.010239498282874977	0.014701595306820863	0.0	0.0028751171522754092	0.02817983172653566	0.09218972775070824	0.005355933917253928	0.12679034723498214	0.005882272715676594	0.009398839321727338	7.500650438665915e-05	0.00012847048883938167	0.0017097481915454523	5.670968476634691e-05	0.0007134550056856583	0.006658216272658041	0.014070443047659264	0.0036643454498499948	0.04604246420504562	0.007422927491113283	0.0005411269627669725	0.0011329259205970464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_19	0.0351853289231606	0.007970713844496508	0.011276917518287822	0.00154780948685485	0.0032450165265027983	0.07856776354892274	0.02743303288481675	0.009929155746144374	0.002577913349781858	0.005199112857246746	0.025438685151802132	0.009330188302381377	0.014928000691412622	0.013997385615282295	0.003022269196599384	0.0003234367665481981	0.013479637574411072	0.001038238910058292	0.0	0.009850342614601456	0.06568411559928708	0.05573006230061278	0.05410835601248816	0.0	0.0017643030478397205	0.0019453295197647557	0.01982863587876576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_2	0.2985910958379468	0.8090502008829432	0.0	0.02672517919367424	0.0	0.0	0.0	0.0	8.960677158899134e-05	0.0002438537589556337	0.0082431622636913	0.0	0.6070875001814116	0.0	0.0	7.643260060679004e-05	0.0	0.013623014584844856	0.0005883022198944136	0.01256554393758855	0.0	0.0	0.0	0.6999062517694764	0.0003499805402274965	0.0	0.0007660911953252263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_20	0.0011898074415900438	0.0	0.0004942164110034928	0.5423945491151596	0.7760541244960126	0.0	0.0	0.00417545323897618	0.017293406123753442	0.00036229608661000916	0.00739177230617318	0.008582617778969338	0.005370475634706091	0.0	0.013764647123301294	0.03385846432505048	0.00016393462391917454	0.0	0.5066481034560141	0.0	0.0	6.456728280468883e-05	0.0	0.0	0.9347253528789479	0.025133154023221534	0.11639627378763498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_21	0.030313792704124966	0.00951594653679146	0.008820041543731897	0.012844224746883107	0.0017878093699119177	0.04754385578417973	0.010336526581337324	0.003012070525532525	0.003976851288813482	0.0638249782794095	0.003866885189640705	0.0004646393207091641	0.0	0.009133795842689444	0.000838095246752036	0.0024753110985847836	0.01645920580267226	0.0	0.0006221939122466498	0.04615265586125903	0.02771637722116723	0.016992288703904523	0.1896165951276621	0.004809904550295424	0.010071566496610354	0.0009637002178598229	0.020763706652447315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_22	0.004718996121273174	0.0	0.02739381527467641	0.002689718568002559	0.0003764385898136003	0.07370152462562253	0.004109768586756966	0.03797856613620168	0.006170533962334334	0.001778488604336794	0.009755228343664008	0.0014376672840400399	0.0018142094991240084	0.004544826116846226	0.0007853359414152859	0.0016369407316207216	0.023114806656184088	0.0	0.0	0.015126703581916734	0.05107664953366586	0.05328876738837331	0.08923425861229148	0.0	0.0015645541438937052	0.027375456124445353	0.014778689224836583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_23	0.0	0.0	0.17820473400973705	0.0	0.010132974257322689	0.0	0.009233160748827188	0.07580098149410322	0.006632790960669395	0.0014550879374426063	0.0	0.012117969942310637	0.0	0.00630368792131353	0.0	0.0024245499334304235	0.0	0.0	0.0	0.0	0.0348182618296476	0.05106544126253002	0.22985607967049487	0.0	0.0015586528501799232	0.24911104239745016	0.0031881371600240896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_24	0.0	0.0	0.046179170706720105	0.0	0.12970913574295245	0.0018046266248368226	0.0	0.07377595158173351	0.03874300926068576	0.0	0.0	0.044608243278724945	0.0	0.0	0.0	0.0007501530134271869	0.0	0.0	0.0	0.0	0.046559156070311455	0.1856894273608476	0.007342381613743712	0.0	0.0054488320014129	0.6228814057981058	0.004199196175958262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_25	0.028653339858008487	0.024294860509527498	0.0	0.006552413150299602	0.0	0.0	0.02521138830700928	0.0	0.00023145031075380655	0.005892984234232573	0.018208752529925445	0.0007759092730979989	0.027712776567862835	0.0	0.0017116469679841183	0.007901514587021078	0.02698681453752918	0.0	0.0	0.006899383192456278	0.0	0.020486940971480228	0.0	0.004807864887607399	0.0078104771928288325	0.0	0.012052726052289454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_26	0.0006388393875664849	0.13143781935431348	0.0	0.006738816423578489	0.0	0.0	0.0	0.0	0.00032020809050862565	8.832606907661913e-05	0.04099508723850728	0.0	0.10853507945952463	0.0	0.0023871504105985	0.0029744104956808907	0.0004983119534922209	0.0	0.0	0.0	0.0	0.0017631463642872758	0.0	0.05068892324726554	0.005768196901130715	0.0	0.027388193634296055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_27	0.00010234196790145499	0.01586134405513253	0.0	0.0025057913614088827	0.0	0.0	5.249118680734375e-05	0.0	0.0	0.0003045581036776743	0.15175834754161951	0.0	0.014892588514352567	0.0	0.0026113183469113578	0.001093787236008523	0.0	0.0002884286914094225	0.0	5.6299224707327274e-05	0.0	0.0	0.0	0.007341525857632749	0.0002296951224789478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_28	0.00010268109959597746	0.001434738198171912	0.0002048549475966291	0.03987885768506149	0.0017103729583754774	0.0	0.0001482818446735936	0.000852810883604525	0.011132725043808609	0.0	0.000295825599535268	0.010374036444014044	0.00046626158141175017	0.0	0.0029352119412255763	0.03599164622834095	0.0	0.0	0.0	0.0	0.0	0.0027144068518966096	0.0	0.0	0.46616831871854203	0.020540770979289837	0.09528568479339136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_29	0.0005654937633045864	0.04642418425811619	0.0	0.0016015497794827343	0.0	0.0	0.004487700647896013	0.0	8.948946520770417e-05	0.19558618334766417	0.07549462719385473	0.0	0.1117633643722172	0.0	0.0005498652251395657	0.00013592605262002344	0.00037315652149589907	0.12372092261119198	0.0	0.004020510593985321	0.0	0.0	0.0	0.01656260956418663	0.0005357007192786453	0.0	0.000604397549828162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_3	0.024209279068145455	0.5161426049714277	0.0	0.008335257556350128	0.0	0.0	0.0016369020947705156	0.0	0.0010104883213285165	0.0003922746541190782	0.124987913305928	0.0004113348373248109	0.28834770449153213	0.0	0.0066023663780175445	0.002493018617721942	0.008202344866595756	0.001750221708385254	0.007532559606708729	0.0016357108906778362	0.0	0.0013168745635205204	0.0	0.22007845002908905	0.004255937004270811	0.0	0.005120577407356777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_30	0.0013050618818608404	0.0	0.0	0.0016625439656669059	0.0008444175548195458	0.0	0.15809326833694198	0.0008123346729385806	0.0008372119570059823	0.02159361827889409	0.0063876592558853775	0.0007148941991128587	0.020191342612210013	0.0	0.0	0.0010613484163317054	0.003924825034129173	0.01864491041109454	0.0	0.002340178261581582	0.0	0.0010011785229494894	0.0	0.005834497585195884	0.001808379522419704	0.0	0.0006365817161696867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_31	0.03485585544472654	0.0	0.0	0.3397225874080886	0.003194587017496539	0.0	0.0	0.0	0.0	0.0	0.00021340200877479967	0.0	0.0329312321884634	0.0	0.0004026785775532081	0.006870902735752407	0.0	0.0005900811729104867	0.0	0.0	0.0	0.0	0.0	0.005073826624253594	0.017831575028960052	0.0	0.004312820701803232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_32	0.029292588690146275	0.004531327828826074	0.004034327283839186	0.019133380995985484	0.0018689626456572799	0.0016852922387641709	0.00017094306188467702	0.0007324647947147136	0.0005304861487550172	0.0	0.0	0.0002981948116844137	0.05406252129761764	0.025370504309166497	0.0	0.0005036536199189755	0.0	0.0	0.0	0.0	0.02700418341307841	0.01016219321849158	0.003309005548411231	0.004448856277569626	0.024262517691368907	0.017565142356493268	0.005756771329195713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_33	0.0005914133734703311	0.0	0.006731894817979742	0.0	0.001282005022710305	0.0	0.013685364342202955	0.0	0.02279433291726892	0.00031948889580872314	0.02631635482492971	0.002870070959983804	0.0	0.0	0.001684192222458873	0.0035927435536567747	0.0	0.0	0.0	0.0	0.0	0.006356522250102435	0.0	0.0	0.011495817225398282	0.0005023584417563037	0.0004517484721663144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_34	0.0	0.0	0.0007021514849945537	0.00011355741790469503	0.00121456953443133	0.024746775775467512	0.0039677370898790155	7.879149292205894e-05	0.0002513816748493401	0.03374250570761356	0.0008659305523343261	0.0	0.0	0.0011272339715331936	0.0003049746190936497	0.0008866750475702021	0.0	0.00018587946085310314	0.005216439652168132	0.0	0.005369677245572732	0.004009679379324173	0.13214423169953698	0.0	0.0	0.0011848645744902534	0.00011694817149121967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_35	0.0	0.0	0.11480749576873321	0.0	0.00045259251239019254	0.0	0.00015562376931084845	0.007858251450467929	0.0036455317077635453	0.0003512935381258607	0.0001660625781657692	0.0033937788964075524	0.0	0.045929318073849416	0.0	0.0	0.0	0.0	0.0	0.0	0.013710862822342943	0.043476334857001545	0.3426568987979369	0.0	0.0007520236818666298	0.013227711945302898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_36	0.0	0.0	0.0	0.0	0.0	0.0043607037350789895	0.0012873124927212265	0.0	7.510996455320805e-05	0.17000520568363492	0.0	0.0	0.0	0.002148418898360632	0.0	0.0	0.013588279997733247	0.0031652716766640263	0.0	0.0	0.010748616364651263	0.004251198699438599	0.0	0.0	0.0	0.005180351132167679	0.00025178782763821985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_37	0.00376873997479048	0.012538102731787664	0.0	0.00011869028680861317	0.0	0.0	0.0	0.0	0.0	0.0	0.07145580666272773	0.0	0.007145185434431485	0.0	0.0002209637550010392	0.0	0.0	0.0002734539464675105	0.0	0.0	0.0	0.0	0.0	0.009933866035580089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_38	0.0	0.0	0.004926077630578429	0.0	0.0	0.0	0.001162262287108333	0.0007103642603624647	0.0	0.0	0.0	7.720382272198665e-05	0.00042726695871216064	0.0	0.0	0.0	0.0007257711554950362	0.0	0.0	0.0	0.0	0.002900776404550395	0.011544053681185773	0.0	0.0	0.0009705164994826064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_4	0.009272134053968834	0.44897775041511895	0.0	0.010042257418371583	0.0	0.0	0.002033893164897847	0.0	0.0	0.0	0.18781872844865666	0.00011936025225340941	0.3491415562190681	0.0	0.007207778017681357	0.007264909057197078	0.00017625068746963442	0.009247494044915448	0.00024028342936381576	0.0200368599438095	0.0	0.00029089490635272305	0.0	0.10702847994553759	0.007679558601127459	0.0	0.0074218823056351095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_5	0.0061271158485771285	0.00092576789124725	0.002287351340142939	0.0010375970848512917	0.00030779793785231025	0.2830608292001793	0.008275375689937697	0.006764586581297502	0.003792014608746367	0.000491437847135329	0.0016595444816974252	0.010041244190553794	0.000994556129295992	0.04309231533991923	0.0020477066179180993	0.0008405711887383542	0.02297365484090159	0.0	0.0	0.0043599532608515085	0.11570584474749143	0.03245765749459735	0.35921241479991867	0.0	0.005309644780757118	0.022705999195272174	0.06835245425001447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_6	0.0034223137445918103	0.3019839188252833	0.0	0.011125626240759755	7.59399316346912e-05	0.0	0.0026731514712505485	0.0	0.00034031968063131813	0.007615699745000376	0.08290105659504492	0.0	0.27084434015367065	0.0	0.018390546267161134	0.0013191967203232083	8.355391381228319e-05	0.03070646714931082	0.008389211611852122	0.0	0.0	9.69398914698678e-05	0.0	0.07144943639331283	0.0034055890607633662	0.0	0.0017840651691556357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_7	0.011868178489306117	0.0053352604683686265	0.042988652946191606	0.0013473130668733063	0.0	0.497594199278313	0.006789024414256729	0.000715023142965315	0.0012713160046097013	0.017150711583926313	0.0009881130717896995	0.010311560965186423	0.0023026573819374166	0.2039684277362705	0.0	9.426302453386133e-05	0.34234461113374715	0.0	0.0	0.009723474191968076	0.17252911286895248	0.08941156138050084	0.4261025655886276	0.0	0.00046210894804206914	0.0008884736891713645	0.009774926972913201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_8	0.0027829006952675667	0.12284104810079428	0.0003133843009898123	0.00566773866370294	0.0005752189162764986	0.0006418350870695232	0.027889227571640928	0.0	0.006252410518212082	0.00038054354602071893	0.4209538253108621	0.0032760674199550322	0.11259980715379092	0.0	0.0157956357634982	0.005177734080588996	0.004763824944771621	0.0003694608761896704	0.006678878402371337	0.016076401691900152	0.0002900726720101003	0.005759424890343636	0.0	0.0895624016398428	0.0019215270054393889	0.00023876606862309	0.004631435335571516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_9	0.015428881242637757	0.5415852251427122	0.0018793357990493948	0.02261626177683532	0.00010444316632568648	0.0	0.004032582059193266	0.0	0.0	0.004088915095366273	0.0711499582828806	0.003308824734734309	0.17721687319593285	0.0	0.019458214812277937	0.006264321399277096	0.0004941727260600112	0.005667621589070613	0.0	0.014000430048840487	0.0	0.0009120658122965671	0.0	0.07065735851837808	0.03485240748239489	0.0	0.00011957724558997046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
